Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Chr	Strand	Start	End
Pramef20	human symbol	MGI:2141341	Pramel34	PRAME like 34	protein coding gene	5	-	93783041	93819368
Pramef20	human symbol	MGI:3704104	Pramel35	PRAME like 35	protein coding gene	5	+	93991635	94003966
Pramef20	human symbol	MGI:3704105	Pramel36	PRAME like 36	protein coding gene	5	-	94072872	94076898
Pramef20	human symbol	MGI:2681870	Pramel37	PRAME like 37	protein coding gene	5	-	94214313	94218404
Pramef20	human symbol	MGI:3781282	Pramel38	PRAME like 38	protein coding gene	5	+	94365864	94369869
Pramef20	human symbol	MGI:2683305	Pramel39-ps	PRAME like 39, pseudogene	pseudogene	5	-	94450378	94454655
Pramef20	human symbol	MGI:3779601	Pramel40	PRAME like 40	protein coding gene	5	+	94462294	94465114
Pramef20	human symbol	MGI:3779756	Pramel41	PRAME like 41	protein coding gene	5	+	94593643	94596512
Pramef20	human symbol	MGI:3781318	Pramel42	PRAME like 42	protein coding gene	5	+	94674143	94686226
Pramef20	human symbol	MGI:3781326	Pramel43	PRAME like 43	protein coding gene	5	-	94760164	94764199
Pramef20	human symbol	MGI:3779602	Pramel44	PRAME like 44	protein coding gene	5	+	94771838	94774707
Pramef20	human symbol	MGI:3646599	Pramel45	PRAME like 45	protein coding gene	5	+	95256291	95259017
Pramef20	human symbol	MGI:3704250	Pramel46	PRAME like 46	protein coding gene	5	-	95416588	95420614
Pramef20	human symbol	MGI:3781437	Pramel47	PRAME like 47	protein coding gene	5	+	95453782	95491434
Pramef20	human symbol	MGI:1261918	Pramel48	PRAME like 48	protein coding gene	5	+	95604665	95633446
Pramef20	human symbol	MGI:3779772	Pramel49	PRAME like 49	protein coding gene	5	-	95738694	95742721
Pramef20	human symbol	MGI:3704107	Pramel50	PRAME like 50	protein coding gene	5	-	95879951	95884032
Pramef20	human symbol	MGI:3647817	Pramel53	PRAME like 53	protein coding gene	5	+	94224244	94228856
Pramef20	human symbol	MGI:3648891	Pramel54	PRAME like 54	protein coding gene	5	+	95889873	95894476
Pramef20	human symbol	MGI:3615333	Pramel55	PRAME like 55	protein coding gene	5	+	95923729	95952089
Pramef20	human symbol	MGI:3781362	Pramel56	PRAME like 56	protein coding gene	5	+	95021642	95025061
Pramef20	human symbol	MGI:3781464	Pramel57	PRAME like 57	protein coding gene	5	+	95658601	95670261
Pramef20	human symbol	MGI:3704106	Pramel59	PRAME like 59	protein coding gene	5	+	95136485	95174395
Pramef20	human symbol	MGI:2141041	Pramel60	PRAME like 60	protein coding gene	5	+	95330483	95343201
Pramef12	human symbol	MGI:3703005	Gm13102	predicted gene 13102	protein coding gene	4	+	143833044	143836671
Pramef12	human symbol	MGI:2156389	Pramel5	PRAME like 5	protein coding gene	4	-	143997203	144007036
Pramef12	human symbol	MGI:3649940	Pramel11	PRAME like 11	protein coding gene	4	-	143620807	143626950
Pramef12	old symbol	MGI:1924882	Pramel13	PRAME like 13	protein coding gene	4	-	144118244	144135034
Pramef12	human symbol	MGI:3649968	Pramel16	PRAME like 16	protein coding gene	4	-	143675150	143677586
Pramef12	human symbol	MGI:3588238	Pramel17	PRAME like 17	protein coding gene	4	-	101692166	101701219
Pramef12	human symbol	MGI:3652120	Pramel18	PRAME like 18	protein coding gene	4	+	101766318	101769105
Pramef12	human symbol	MGI:3795847	Pramel19	PRAME like 19	protein coding gene	4	+	101797604	101800380
Pramef12	human symbol	MGI:3525148	Pramel20	PRAME like 20	protein coding gene	4	+	143294045	143300368
Pramef12	human symbol	MGI:3650232	Pramel21	PRAME like 21	protein coding gene	4	+	143341573	143345165
Pramef12	human symbol	MGI:3650231	Pramel24	PRAME like 24	protein coding gene	4	+	143446025	143455728
Pramef12	human symbol	MGI:3650204	Pramel28	PRAME like 28	protein coding gene	4	-	143691088	143693520
Pramef12	human symbol	MGI:3651261	Pramel30	PRAME like 30	protein coding gene	4	+	144056819	144060035
Pramef12	human symbol	MGI:3651680	Pramel31	PRAME like 31	protein coding gene	4	+	144084534	144090989
Pramef12	human symbol	MGI:2140706	Pramel32	PRAME like 32	protein coding gene	4	-	88545557	88552423
Pramef12	human symbol	MGI:3704103	Pramel33	PRAME like 33	protein coding gene	5	-	93629686	93684190
Pramef12	human symbol	MGI:2141341	Pramel34	PRAME like 34	protein coding gene	5	-	93783041	93819368
Pramef12	human symbol	MGI:3704104	Pramel35	PRAME like 35	protein coding gene	5	+	93991635	94003966
Pramef12	human symbol	MGI:3704105	Pramel36	PRAME like 36	protein coding gene	5	-	94072872	94076898
Pramef12	human symbol	MGI:2681870	Pramel37	PRAME like 37	protein coding gene	5	-	94214313	94218404
Pramef12	human symbol	MGI:3781282	Pramel38	PRAME like 38	protein coding gene	5	+	94365864	94369869
Pramef12	human symbol	MGI:2683305	Pramel39-ps	PRAME like 39, pseudogene	pseudogene	5	-	94450378	94454655
Pramef12	human symbol	MGI:3779601	Pramel40	PRAME like 40	protein coding gene	5	+	94462294	94465114
Pramef12	human symbol	MGI:3779756	Pramel41	PRAME like 41	protein coding gene	5	+	94593643	94596512
Pramef12	human symbol	MGI:3781318	Pramel42	PRAME like 42	protein coding gene	5	+	94674143	94686226
Pramef12	human symbol	MGI:3781326	Pramel43	PRAME like 43	protein coding gene	5	-	94760164	94764199
Pramef12	human symbol	MGI:3779602	Pramel44	PRAME like 44	protein coding gene	5	+	94771838	94774707
Pramef12	human symbol	MGI:3646599	Pramel45	PRAME like 45	protein coding gene	5	+	95256291	95259017
Pramef12	human symbol	MGI:3704250	Pramel46	PRAME like 46	protein coding gene	5	-	95416588	95420614
Pramef12	human symbol	MGI:3781437	Pramel47	PRAME like 47	protein coding gene	5	+	95453782	95491434
Pramef12	human symbol	MGI:1261918	Pramel48	PRAME like 48	protein coding gene	5	+	95604665	95633446
Pramef12	human symbol	MGI:3779772	Pramel49	PRAME like 49	protein coding gene	5	-	95738694	95742721
Pramef12	human symbol	MGI:3704107	Pramel50	PRAME like 50	protein coding gene	5	-	95879951	95884032
Pramef12	human symbol	MGI:3647817	Pramel53	PRAME like 53	protein coding gene	5	+	94224244	94228856
Pramef12	human symbol	MGI:3648891	Pramel54	PRAME like 54	protein coding gene	5	+	95889873	95894476
Pramef12	human symbol	MGI:3615333	Pramel55	PRAME like 55	protein coding gene	5	+	95923729	95952089
Pramef12	human symbol	MGI:3781362	Pramel56	PRAME like 56	protein coding gene	5	+	95021642	95025061
Pramef12	human symbol	MGI:3781464	Pramel57	PRAME like 57	protein coding gene	5	+	95658601	95670261
Pramef12	human symbol	MGI:3779572	Pramel58	PRAME like 58	protein coding gene	5	+	94796275	94833419
Pramef12	human symbol	MGI:3704106	Pramel59	PRAME like 59	protein coding gene	5	+	95136485	95174395
Pramef12	human symbol	MGI:2141041	Pramel60	PRAME like 60	protein coding gene	5	+	95330483	95343201
Pramef12os	old symbol	MGI:1925973	Pramel13os	PRAME like 13, opposite strand	antisense lncRNA gene	4	+	144131438	144132871
1700012P22Rik	old symbol	MGI:1916614	Cfap107	cilia and flagella associated protein 107	protein coding gene	4	-	144144759	144165342
9430007A20Rik	old symbol	MGI:2685880	Aadacl4fm1	AADACL4 family member 1	protein coding gene	4	+	144246392	144255923
Gm13124	old symbol	MGI:3652194	Aadacl4fm2	AADACL4 family member 2	protein coding gene	4	-	144281570	144291704
Gm436	old symbol	MGI:2685282	Aadacl4fm4	AADACL4 family member 4	protein coding gene	4	-	144396507	144412938
Gm13178	old symbol	MGI:3650721	AAdacl4fm3	AADACL4 family member 3	protein coding gene	4	-	144429761	144447974
Gm438	old symbol	MGI:2685284	Aadacl4fm5	AADACL4 family member 5	protein coding gene	4	-	144503774	144513153
Gm13212	old symbol	MGI:3651014	Zfp268	zinc finger protein 268	protein coding gene	4	+	145311770	145351915
Tprgl	old symbol	MGI:1915058	Tprg1l	transformation related protein 63 regulated 1 like	protein coding gene	4	-	154241942	154245123
Vmn2r-ps159	old symbol	MGI:1316735	Vmn2r129	vomeronasal 2, receptor 129	protein coding gene	4	+	156683398	156691794
1700015F17Rik	old symbol	MGI:2686532	Pttg1ip2	PTTG1IP family member 2	protein coding gene	5	-	5487827	5529143
Gm8773	old symbol	MGI:3646213	Fam237b	family with sequence similarity 237, member B	protein coding gene	5	+	5624004	5626205
9330182L06Rik	old symbol	MGI:2443264	Elapor2	endosome-lysosome associated apoptosis and autophagy regulator family member 2	protein coding gene	5	+	9316118	9531825
Gm28710	old symbol	MGI:5579416	Cdhr17	cadherin related family member 17	protein coding gene	5	+	16996789	17087437
Gm28710.1		No associated gene							
Fam126a	old symbol	MGI:2149839	Hycc1	hyccin PI4KA lipid kinase complex subunit 1	protein coding gene	5	-	24120274	24235688
1700001C02Rik	old symbol	MGI:1922684	Cimip2c	ciliary microtubule inner protein 2C	protein coding gene	5	+	30623395	30641433
4930548H24Rik	old symbol	MGI:1914906	Ccdc121	coiled-coil domain containing 121	protein coding gene	5	+	31643205	31645820
Jakmip1.1		No associated gene							
Gm7879	old symbol	MGI:3645078	Ppihl	peptidyl prolyl isomerase H like	protein coding gene	5	+	44070486	44071246
Gm5868	old symbol	MGI:3645333	Slc10a4-ps	solute carrier family 10 (sodium/bile acid cotransporter family), pseudogene	pseudogene	5	-	72738981	72744893
Gm7271	old symbol	MGI:3647743	Exoc1l	exocyst complex component 1 like	protein coding gene	5	+	76631924	76664475
C530008M17Rik	old symbol	MGI:2444817	Cracd	capping protein inhibiting regulator of actin	protein coding gene	5	+	76804359	77021401
Thegl	old symbol	MGI:1919118	Spmap2l	sperm microtubule associated protein 2 like	protein coding gene	5	+	77163879	77209382
Gm7714	old symbol	MGI:3646267	Smr2l	submaxillary gland androgen regulated protein 2 like	protein coding gene	5	+	88416786	88430694
Sept11	old symbol	MGI:1277214	Septin11	septin 11	protein coding gene	5	+	93241296	93324306
Gm16427	old symbol	MGI:3704103	Pramel33	PRAME like 33	protein coding gene	5	-	93629686	93684190
C87414	old symbol	MGI:2141341	Pramel34	PRAME like 34	protein coding gene	5	-	93783041	93819368
C87414	Genbank	MGI:2141341	Pramel34	PRAME like 34	protein coding gene	5	-	93783041	93819368
Gm7792	old symbol	MGI:3704104	Pramel35	PRAME like 35	protein coding gene	5	+	93991635	94003966
Gm16429	old symbol	MGI:3704105	Pramel36	PRAME like 36	protein coding gene	5	-	94072872	94076898
BC061212	old symbol	MGI:2681870	Pramel37	PRAME like 37	protein coding gene	5	-	94214313	94218404
BC061212	Genbank	MGI:2681870	Pramel37	PRAME like 37	protein coding gene	5	-	94214313	94218404
Gm6351	old symbol	MGI:3647817	Pramel53	PRAME like 53	protein coding gene	5	+	94224244	94228856
Gm3106	old symbol	MGI:3781282	Pramel38	PRAME like 38	protein coding gene	5	+	94365864	94369869
A430089I19Rik	old symbol	MGI:2683305	Pramel39-ps	PRAME like 39, pseudogene	pseudogene	5	-	94450378	94454655
Gm6502	old symbol	MGI:3779601	Pramel40	PRAME like 40	protein coding gene	5	+	94462294	94465114
AA792892	old symbol	MGI:2140789	Pramel52-ps	PRAME like 52, pseudogene	pseudogene	5	+	94487609	94532938
AA792892	Genbank	MGI:2140789	Pramel52-ps	PRAME like 52, pseudogene	pseudogene	5	+	94487609	94532938
Gm7682	old symbol	MGI:3779756	Pramel41	PRAME like 41	protein coding gene	5	+	94593643	94596512
Gm3139	old symbol	MGI:3781318	Pramel42	PRAME like 42	protein coding gene	5	+	94674143	94686226
Gm3147	old symbol	MGI:3781326	Pramel43	PRAME like 43	protein coding gene	5	-	94760164	94764199
Gm6509	old symbol	MGI:3779602	Pramel44	PRAME like 44	protein coding gene	5	+	94771838	94774707
Gm6205	old symbol	MGI:3779572	Pramel58	PRAME like 58	protein coding gene	5	+	94796275	94833419
Gm3183	old symbol	MGI:3781362	Pramel56	PRAME like 56	protein coding gene	5	+	95021642	95025061
Gm6367	old symbol	MGI:3704106	Pramel59	PRAME like 59	protein coding gene	5	+	95136485	95174395
Gm7942	old symbol	MGI:3646599	Pramel45	PRAME like 45	protein coding gene	5	+	95256291	95259017
Gm16513	old symbol	MGI:2141041	Pramel60	PRAME like 60	protein coding gene	5	+	95330483	95343201
Gm10424	old symbol	MGI:3704250	Pramel46	PRAME like 46	protein coding gene	5	-	95416588	95420614
Gm3259	old symbol	MGI:3781437	Pramel47	PRAME like 47	protein coding gene	5	+	95453782	95491434
D5Ertd577e	old symbol	MGI:1261918	Pramel48	PRAME like 48	protein coding gene	5	+	95604665	95633446
Gm3286	old symbol	MGI:3781464	Pramel57	PRAME like 57	protein coding gene	5	+	95658601	95670261
Gm7971	old symbol	MGI:3779772	Pramel49	PRAME like 49	protein coding gene	5	-	95738694	95742721
Gm7978	old symbol	MGI:3704107	Pramel50	PRAME like 50	protein coding gene	5	-	95879951	95884032
Gm7982	old symbol	MGI:3648891	Pramel54	PRAME like 54	protein coding gene	5	+	95889873	95894476
E330014E10Rik	old symbol	MGI:3615333	Pramel55	PRAME like 55	protein coding gene	5	+	95923729	95952089
Gm42601	old symbol	MGI:5592259	Gm33100	predicted gene, 33100	lncRNA gene	5	+	97027201	97039029
Gm17660	old symbol	MGI:4937294	Scpppq1	secretory calcium-binding phosphoprotein proline-glutamine rich 1	protein coding gene	5	-	104217930	104225474
BC005561	old symbol	MGI:3040669	Thoc2l	THO complex subunit 2-like	protein coding gene	5	+	104656216	104702073
BC005561	Genbank	MGI:3040669	Thoc2l	THO complex subunit 2-like	protein coding gene	5	+	104656216	104702073
D930016D06Rik	old symbol	MGI:3040669	Thoc2l	THO complex subunit 2-like	protein coding gene	5	+	104656216	104702073
Gm42517	old symbol	MGI:5662654	Tmem217rt	transmembrane 217, retrotransposed	protein coding gene	5	-	108513939	108515788
Atp5k	old symbol	MGI:106636	Atp5me	ATP synthase membrane subunit e	protein coding gene	5	-	108581112	108582265
Mfsd7a	old symbol	MGI:2442629	Slc49a3	solute carrier family 49 member 3	protein coding gene	5	-	108588920	108596966
5430403G16Rik	old symbol	MGI:1924450	Zfp1007	zinc finger protein 1007	protein coding gene	5	-	109822409	109838700
Gm43137	old symbol	MGI:3704253	5930411N13Rik	RIKEN cDNA 5930411N13 gene	lncRNA gene	5	-	110378474	110379067
Gm6583	old symbol	MGI:3648511	Ccdc121rt3	coiled-coil domain containing 121, retrogene 3	protein coding gene	5	-	112501667	112503899
Gm6588	old symbol	MGI:3648937	Ccdc121rt2	coiled-coil domain containing 121, retrogene 2	protein coding gene	5	+	112597292	112599604
Tmem211	old symbol	MGI:2685700	Lhfpl7	LHFPL tetraspan subfamily member 7	protein coding gene	5	+	113374775	113387129
Gm42903	old symbol	MGI:1925175	A430102K17Rik	RIKEN cDNA A430102K17 gene	lncRNA gene	5	+	115487189	115491214
2410131K14Rik	old symbol	MGI:1924042	Spring1	SREBF pathway regulator in golgi 1	protein coding gene	5	+	118383292	118401179
Wdr66	old symbol	MGI:1918495	Cfap251	cilia and flagella associated protein 251	protein coding gene	5	+	123390196	123465547
2810006K23Rik	old symbol	MGI:1919900	Mtrfr	mitochondrial translation release factor in rescue	protein coding gene	5	+	124466152	124479907
Sept14	rat synonym	MGI:1921461	1700017B05Rik	RIKEN cDNA 1700017B05 gene	protein coding gene	9	-	57160400	57169895
Sept14	old symbol	MGI:1921472	Septin14	septin 14	protein coding gene	5	-	129760455	129782048
Muc3	human synonym	MGI:3588263	Muc3a	mucin 3A, cell surface associated	protein coding gene	5	-	137243270	137246852
Muc3	old symbol	MGI:1203527	Muc17	mucin 17, cell surface associated	protein coding gene	5	-	137163772	137202809
CAAA01077340.1		No associated gene							
Map11	old symbol	MGI:2385896	Trappc14	trafficking protein particle complex 14	protein coding gene	5	-	138257918	138262295
Gm5294	old symbol	MGI:3646467	Foxl3	forkhead box L3	protein coding gene	5	+	138805835	138807374
Gm4869	old symbol	MGI:3646257	Kif19b	kinesin family member 19B	protein coding gene	5	+	140431400	140480826
Olfr718-ps1	old symbol	MGI:3030552	Or10ah1-ps1	olfactory receptor family 10 subfamily AH member 1, pseudogene 1	pseudogene	5	-	143122987	143123952
E130309D02Rik	old symbol	MGI:2442621	Ints15	integrator complex subunit 15	protein coding gene	5	-	143286950	143301115
Fam220a.1		No associated gene							
Atp5j2	old symbol	MGI:1927558	Atp5mf	ATP synthase membrane subunit f	protein coding gene	5	-	145120514	145128351
2610001J05Rik	old symbol	MGI:1913770	Smim30	small integral membrane protein 30	protein coding gene	6	-	13867734	13871517
Fam71f2	old symbol	MGI:2141439	Garin1a	golgi associated RAB2 interactor 1A	protein coding gene	6	+	29279592	29290679
Fam71f1	old symbol	MGI:3032524	Garin1b	golgi associated RAB2 interactor 1B	protein coding gene	6	+	29319139	29336018
Atp6v1fnb	old symbol	MGI:3644212	Spmip1	sperm microtubule inner protein 1	protein coding gene	6	+	29471436	29473428
Akr1b3	old symbol	MGI:1353494	Akr1b1	aldo-keto reductase family 1 member B	protein coding gene	6	-	34280865	34294424
1810058I24Rik	old symbol	MGI:1914955	Stmp1	short transmembrane mitochondrial protein 1	protein coding gene	6	+	35229645	35238574
Ttc26	old symbol	MGI:2444853	Ift56	intraflagellar transport 56	protein coding gene	6	+	38358404	38404582
E330009J07Rik	old symbol	MGI:2444256	Dennd11	DENN domain containing 11	protein coding gene	6	-	40378309	40413069
Olfr461	old symbol	MGI:3030295	Or9a7	olfactory receptor family 9 subfamily A member 7	protein coding gene	6	-	40520970	40521911
Olfr460	old symbol	MGI:3030294	Or9a4	olfactory receptor family 9 subfamily A member 4	protein coding gene	6	+	40546086	40549438
1700074P13Rik	old symbol	MGI:1920731	Prss59	serine protease 59	protein coding gene	6	-	40897371	40917491
2210010C04Rik	old symbol	MGI:1914623	Prss3b	serine protease 3B	protein coding gene	6	-	41007202	41012443
Gm5771	old symbol	MGI:3646222	Prss1l	serine protease 1 (trypsin 1) like	protein coding gene	6	+	41369290	41374164
Gm10334	old symbol	MGI:3641889	Prss3l	serine protease 3 like	protein coding gene	6	-	41419150	41423079
Olfr459	old symbol	MGI:3030293	Or9a2	olfactory receptor family 9 subfamily A member 2	protein coding gene	6	-	41748287	41749231
Olfr458	old symbol	MGI:3030292	Or2r11	olfactory receptor family 2 subfamily R member 11	protein coding gene	6	-	42437010	42437951
Olfr457	old symbol	MGI:3030291	Or2r3	olfactory receptor family 2 subfamily R member 3	protein coding gene	6	-	42448169	42449110
Olfr456	old symbol	MGI:3030290	Or2r2	olfactory receptor family 2 subfamily R member 2	protein coding gene	6	-	42463097	42464148
Olfr455	old symbol	MGI:3030289	Or10ac1	olfactory receptor family 10 subfamily AC member 1	protein coding gene	6	-	42515001	42515954
