Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Chr	Strand	Start	End	Ensembl ID
Olfr593	old symbol	MGI:3030427	Or52s1	olfactory receptor family 52 subfamily S member 1	protein coding gene	7	+	102861069	102862052	ENSMUSG00000073955
Olfr594	old symbol	MGI:3030428	Or52e3	olfactory receptor family 52 subfamily E member 3	protein coding gene	7	+	102868927	102869862	ENSMUSG00000073954
Olfr596	old symbol	MGI:3030430	Or52e19	olfactory receptor family 52 subfamily E member 19	protein coding gene	7	+	102958930	102959868	ENSMUSG00000073953
Olfr597	old symbol	MGI:3030431	Or52ab2	olfactory receptor family 52 subfamily AB member 2	protein coding gene	7	+	102969620	102970567	ENSMUSG00000073952
Olfr598	old symbol	MGI:3030432	Or52ab7	olfactory receptor family 52 subfamily AB member 7	protein coding gene	7	+	102977695	102978654	ENSMUSG00000073951
Olfr599	old symbol	MGI:3030433	Or52ab4	olfactory receptor family 52 subfamily AB member 4	protein coding gene	7	+	102987219	102988268	ENSMUSG00000073950
Olfr600	old symbol	MGI:3030434	Or52ad1	olfactory receptor family 52 subfamily AD member 1	protein coding gene	7	-	102995189	102996133	ENSMUSG00000045540
Olfr601	old symbol	MGI:3030435	Or52s19	olfactory receptor family 52 subfamily S member 19	protein coding gene	7	-	103007431	103008420	ENSMUSG00000109951
Olfr603	old symbol	MGI:3030437	Or52e19b	olfactory receptor family 52 subfamily E member 19B	protein coding gene	7	-	103032269	103033207	ENSMUSG00000059874
Olfr605	old symbol	MGI:3030439	Or52s6	olfactory receptor family 52 subfamily S member 6	protein coding gene	7	-	103091347	103092357	ENSMUSG00000109659
Olfr606	old symbol	MGI:3030440	Or51l14	olfactory receptor family 51 subfamily L member 14	protein coding gene	7	+	103100546	103101505	ENSMUSG00000073949
Olfr607	old symbol	MGI:3030441	Or52d13	olfactory receptor family 52 subfamily D member 13	protein coding gene	7	-	103109430	103113333	ENSMUSG00000081945
Olfr608	old symbol	MGI:3030442	Or52ae7	olfactory receptor family 52 subfamily AE member 7	protein coding gene	7	+	103119248	103120198	ENSMUSG00000073948
Olfr609	old symbol	MGI:3030443	Or51af1	olfactory receptor family 51 subfamily AF member 1	protein coding gene	7	-	103141124	103142083	ENSMUSG00000046396
Olfr610	old symbol	MGI:3030444	Or51ag1	olfactory receptor family 51 subfamily AG member 1	protein coding gene	7	-	103155204	103156151	ENSMUSG00000045584
Olfr611	old symbol	MGI:3030445	Or51aa5	olfactory receptor family 51 subfamily AA member 5	protein coding gene	7	-	103166618	103167589	ENSMUSG00000096584
Olfr612	old symbol	MGI:3030446	Or51aa2	olfactory receptor family 51 subfamily AA member 2	protein coding gene	7	-	103187468	103188439	ENSMUSG00000094119
Olfr613	old symbol	MGI:3030447	Or51ab3	olfactory receptor family 51 subfamily AB member 3	protein coding gene	7	+	103199575	103204711	ENSMUSG00000078624
Olfr615	old symbol	MGI:3030449	Or51ah3	olfactory receptor family 51 subfamily AH member 3	protein coding gene	7	+	103209686	103210627	ENSMUSG00000073947
Olfr616	old symbol	MGI:3030450	Or51ac3	olfactory receptor family 51 subfamily AC member 3	protein coding gene	7	-	103213531	103214484	ENSMUSG00000047544
Olfr617	old symbol	MGI:3030451	Or52z12	olfactory receptor family 52 subfamily Z member 12	protein coding gene	7	+	103233231	103234187	ENSMUSG00000073946
Olfr618	old symbol	MGI:3030452	Or52z13	olfactory receptor family 52 subfamily Z member 13	protein coding gene	7	+	103246525	103247481	ENSMUSG00000073945
Olfr619	old symbol	MGI:3030453	Or52z14	olfactory receptor family 52 subfamily Z member 14	protein coding gene	7	+	103252796	103253919	ENSMUSG00000073944
Olfr620	old symbol	MGI:3030454	Or51v14	olfactory receptor family 51 subfamily V member 14	protein coding gene	7	-	103260617	103261558	ENSMUSG00000045132
Olfr622	old symbol	MGI:3030456	Or52a33	olfactory receptor family 52 subfamily A member 33	protein coding gene	7	-	103288392	103289345	ENSMUSG00000050085
Olfr623	old symbol	MGI:3030457	Or51b6b	olfactory receptor family 51 subfamily B member 6B	protein coding gene	7	-	103309451	103310525	ENSMUSG00000099687
Olfr624	old symbol	MGI:3030458	Or51v8	olfactory receptor family 51 subfamily V member 8	protein coding gene	7	-	103319310	103320236	ENSMUSG00000045780
Olfr625-ps1		No associated gene								
Olfr243	old symbol	MGI:3030077	Or52a20	olfactory receptor family 52 subfamily A member 20	protein coding gene	7	+	103365803	103366753	ENSMUSG00000094822
Olfr628	old symbol	MGI:3030462	Or52a24	olfactory receptor family 52 subfamily A member 24	protein coding gene	7	+	103381135	103382085	ENSMUSG00000096516
Olfr629	old symbol	MGI:3030463	Or52ae9	olfactory receptor family 52 subfamily AE member 9	protein coding gene	7	-	103389408	103390529	ENSMUSG00000047545
Olfr630	old symbol	MGI:3030464	Or51l4	olfactory receptor family 51 subfamily L member 4	protein coding gene	7	-	103403357	103406557	ENSMUSG00000050281
Olfr69	old symbol	MGI:1341789	Or52a5b	olfactory receptor family 52 subfamily A member 5B	protein coding gene	7	-	103416484	103420801	ENSMUSG00000058662
Olfr68	old symbol	MGI:1341790	Or52a5	olfactory receptor family 52 subfamily A member 5	protein coding gene	7	-	103426603	103427550	ENSMUSG00000061626
Olfr67	old symbol	MGI:1341911	Or52z1	olfactory receptor family 52 subfamily Z member 1	protein coding gene	7	-	103436419	103441037	ENSMUSG00000047535
Olfr66	old symbol	MGI:1341906	Or51b4	olfactory receptor family 51 subfamily B member 4	protein coding gene	7	-	103530513	103531448	ENSMUSG00000058200
Olfr64	old symbol	MGI:1341900	Or51b17	olfactory receptor family 51 subfamily B member 17	protein coding gene	7	-	103542017	103543678	ENSMUSG00000063615
Olfr65	old symbol	MGI:1341910	Or51b6	olfactory receptor family 51 subfamily B member 6	protein coding gene	7	+	103555549	103556654	ENSMUSG00000110259
Olfr631	old symbol	MGI:3030465	Or51m1	olfactory receptor family 51 subfamily M member 1	protein coding gene	7	+	103578032	103578991	ENSMUSG00000042219
Olfr632	old symbol	MGI:3030466	Or51ai2	olfactory receptor family 51 subfamily AI member 2	protein coding gene	7	+	103586589	103587542	ENSMUSG00000073938
Olfr633	old symbol	MGI:3030467	Or51k2	olfactory receptor family 51 subfamily K member 2	protein coding gene	7	+	103595775	103596713	ENSMUSG00000073937
Olfr635	old symbol	MGI:3030469	Or51q1	olfactory receptor family 51 subfamily Q member 1	protein coding gene	7	+	103628383	103629348	ENSMUSG00000094520
Olfr638	old symbol	MGI:3030472	Or51q1c	olfactory receptor family 51 subfamily Q member 1C	protein coding gene	7	+	103652466	103653431	ENSMUSG00000094063
Olfr639	old symbol	MGI:3030473	Or51k1	olfactory receptor family 51 subfamily K member 1	protein coding gene	7	-	103660957	103661907	ENSMUSG00000066263
Olfr640	old symbol	MGI:3030474	Or51i1	olfactory receptor family 51 subfamily I member 1D	protein coding gene	7	-	103670579	103671523	ENSMUSG00000066262
Olfr641	old symbol	MGI:3030475	Or51i2	olfactory receptor family 51 subfamily I member 2	protein coding gene	7	+	103689005	103689943	ENSMUSG00000073932
Olfr642	old symbol	MGI:3030476	Or51a10	olfactory receptor family 51 subfamily A member 10	protein coding gene	7	-	103698615	103699559	ENSMUSG00000049797
Olfr644	old symbol	MGI:3030478	Or51a43	olfactory receptor family 51 subfamily A member 43	protein coding gene	7	-	103717292	103718236	ENSMUSG00000110012
Olfr645	old symbol	MGI:3030479	Or51a24	olfactory receptor family 51 subfamily A member 24	protein coding gene	7	-	103733338	103734285	ENSMUSG00000051340
Olfr646	old symbol	MGI:3030480	Or52d1	olfactory receptor family 52 subfamily D member 1	protein coding gene	7	+	103754080	103758973	ENSMUSG00000073931
Olfr648	old symbol	MGI:3030482	Or52h1	olfactory receptor family 52 subfamily H member 1	protein coding gene	7	-	103828663	103829613	ENSMUSG00000042909
Olfr649	old symbol	MGI:3030483	Or52h2	olfactory receptor family 52 subfamily H member 2	protein coding gene	7	-	103838474	103839412	ENSMUSG00000044899
Olfr651	old symbol	MGI:3030485	Or52h9	olfactory receptor family 52 subfamily H member 9	protein coding gene	7	+	104202091	104203159	ENSMUSG00000073928
Olfr652	old symbol	MGI:3030486	Or52h7	olfactory receptor family 52 subfamily H member 7	protein coding gene	7	+	104213359	104214419	ENSMUSG00000073927
Olfr653	old symbol	MGI:3030487	Or52d3	olfactory receptor family 52 subfamily D member 3	protein coding gene	7	+	104228831	104229876	ENSMUSG00000073926
Olfr654	old symbol	MGI:3030488	Or52u1	olfactory receptor family 52 subfamily U member 1	protein coding gene	7	+	104236926	104238081	ENSMUSG00000073925
Olfr655	old symbol	MGI:3030489	Or52ac1	olfactory receptor family 52 subfamily AC member 1	protein coding gene	7	-	104245460	104246386	ENSMUSG00000051182
Olfr656	old symbol	MGI:3030490	Or52p1	olfactory receptor family 52 subfamily P member 1	protein coding gene	7	+	104266864	104267853	ENSMUSG00000073924
Olfr657	old symbol	MGI:3030491	Or56b1	olfactory receptor family 56 subfamily B member 1	protein coding gene	7	+	104284883	104285842	ENSMUSG00000073923
Olfr658	old symbol	MGI:3030492	Or52n4	olfactory receptor family 52 subfamily N member 4	protein coding gene	7	-	104292087	104296512	ENSMUSG00000070421
Olfr659	old symbol	MGI:3030493	Or52n20	olfactory receptor family 52 subfamily N member 20	protein coding gene	7	+	104319911	104320879	ENSMUSG00000073922
Olfr661	old symbol	MGI:3030495	Or56b2	olfactory receptor family 56 subfamily B member 2	protein coding gene	7	+	104337224	104338183	ENSMUSG00000073920
Olfr665	old symbol	MGI:3030499	Or52n3	olfactory receptor family 52 subfamily N member 3	protein coding gene	7	+	104529916	104530866	ENSMUSG00000073917
Olfr666	old symbol	MGI:3030500	Or52n2	olfactory receptor family 52 subfamily N member 2	protein coding gene	7	-	104541877	104542833	ENSMUSG00000063582
Olfr667	old symbol	MGI:3030501	Or52n2b	olfactory receptor family 52 subfamily N member 2B	protein coding gene	7	-	104565521	104566501	ENSMUSG00000056782
Olfr668	old symbol	MGI:3030502	Or52n2c	olfactory receptor family 52 subfamily N member 2C	protein coding gene	7	-	104574013	104574969	ENSMUSG00000057770
Olfr669	old symbol	MGI:3030503	Or52n5	olfactory receptor family 52 subfamily N member 5	protein coding gene	7	+	104587735	104588688	ENSMUSG00000073916
Olfr670	old symbol	MGI:3030504	Or52e18	olfactory receptor family 52 subfamily E member 18	protein coding gene	7	-	104608999	104609937	ENSMUSG00000044705
Olfr671	old symbol	MGI:3030505	Or52e8	olfactory receptor family 52 subfamily E member 8	protein coding gene	7	-	104621683	104625202	ENSMUSG00000094531
Olfr672	old symbol	MGI:3030506	Or52e15	olfactory receptor family 52 subfamily E member 15	protein coding gene	7	-	104645171	104646109	ENSMUSG00000051172
Olfr675	old symbol	MGI:3030509	Or52e8b	olfactory receptor family 52 subfamily E member 8B	protein coding gene	7	-	104673232	104674173	ENSMUSG00000096773
Olfr676	old symbol	MGI:3030510	Or52e7	olfactory receptor family 52 subfamily E member 7	protein coding gene	7	+	104680774	104685360	ENSMUSG00000073915
Olfr677	old symbol	MGI:3030511	Or52e4	olfactory receptor family 52 subfamily E member 4	protein coding gene	7	+	104705455	104706393	ENSMUSG00000073914
Olfr678	old symbol	MGI:3030512	Or52e5	olfactory receptor family 52 subfamily E member 5	protein coding gene	7	+	104718676	104719617	ENSMUSG00000073913
Olfr679	old symbol	MGI:3030513	Or56a3	olfactory receptor family 56 subfamily A member 3	protein coding gene	7	+	104734925	104735872	ENSMUSG00000096029
Olfr680-ps1		No associated gene								
Olfr681	old symbol	MGI:3030515	Or56a3b	olfactory receptor family 56 subfamily A member 3B	protein coding gene	7	+	104770666	104771613	ENSMUSG00000095248
Olfr683	old symbol	MGI:3030517	Or56a5	olfactory receptor family 56 subfamily A member 5	protein coding gene	7	-	104792557	104793516	ENSMUSG00000044120
Olfr684	old symbol	MGI:3030518	Or56a4	olfactory receptor family 56 subfamily A member 4	protein coding gene	7	-	104805949	104806887	ENSMUSG00000047225
Olfr685	old symbol	MGI:3030519	Or52l1	olfactory receptor family 52 subfamily L member 1	protein coding gene	7	-	104829568	104830518	ENSMUSG00000047794
Olfr686	old symbol	MGI:3030520	Or52x1	olfactory receptor family 52 subfamily X member 1	protein coding gene	7	-	104852595	104853548	ENSMUSG00000048425
Olfr688	old symbol	MGI:3030522	Or56b34	olfactory receptor family 56 subfamily B member 34	protein coding gene	7	+	104937302	104938267	ENSMUSG00000073909
Olfr689	old symbol	MGI:3030523	Or56b35	olfactory receptor family 56 subfamily B member 35	protein coding gene	7	+	104963213	104964175	ENSMUSG00000073907
Olfr690	old symbol	MGI:3030524	Or52b1	olfactory receptor family 52 subfamily B member 1	protein coding gene	7	-	104978424	104979485	ENSMUSG00000050266
Olfr691	old symbol	MGI:3030525	Or52b2	olfactory receptor family 52 subfamily B member 2	protein coding gene	7	-	104985953	104986921	ENSMUSG00000043948
Olfr692	old symbol	MGI:3030526	Or52w1	olfactory receptor family 52 subfamily W member 1	protein coding gene	7	+	105017535	105018524	ENSMUSG00000073906
Fam160a2	old symbol	MGI:1921599	Fhip1b	FHF complex subunit HOOK interacting protein 1B	protein coding gene	7	-	105020418	105049261	ENSMUSG00000044465
Gm4070	old symbol	MGI:3782245	Gvin2	GTPase, very large interferon inducible, family member 2	protein coding gene	7	-	105544346	105603174	ENSMUSG00000078606
Olfr693	old symbol	MGI:3030527	Or2ag12	olfactory receptor family 2 subfamily AG member 12	protein coding gene	7	-	106276741	106277692	ENSMUSG00000051680
Olfr694	old symbol	MGI:3030528	Or2ag1b	olfactory receptor family 2 subfamily AG member 1B	protein coding gene	7	-	106287989	106288936	ENSMUSG00000064223
Olfr695	old symbol	MGI:3030529	Or2ag13	olfactory receptor family 2 subfamily AG member 13	protein coding gene	7	-	106312939	106315552	ENSMUSG00000108948
Olfr697	old symbol	MGI:3030531	Or2ag15	olfactory receptor family 2 subfamily AG member 15	protein coding gene	7	-	106340112	106341163	ENSMUSG00000051591
Olfr698	old symbol	MGI:3030532	Or2ag16	olfactory receptor family 2 subfamily AG member 16	protein coding gene	7	-	106351658	106352593	ENSMUSG00000059087
Olfr699	old symbol	MGI:3030533	Or2ag17	olfactory receptor family 2 subfamily AG member 17	protein coding gene	7	-	106389256	106390206	ENSMUSG00000096714
Olfr700	old symbol	MGI:3030534	Or2ag18	olfactory receptor family 2 subfamily AG member 18	protein coding gene	7	-	106404717	106405667	ENSMUSG00000094493
Olfr701	old symbol	MGI:3030535	Or2ag2b	olfactory receptor family 2 subfamily AG member 2B	protein coding gene	7	+	106413336	106419916	ENSMUSG00000036744
Olfr702	old symbol	MGI:3030536	Or13n4	olfactory receptor family 13 subfamily N member 4	protein coding gene	7	-	106422696	106425950	ENSMUSG00000056863
Olfr703	old symbol	MGI:3030537	Or2ag19	olfactory receptor family 2 subfamily AG member 19	protein coding gene	7	+	106443820	106444779	ENSMUSG00000073901
Olfr704	old symbol	MGI:3030538	Or2ag20	olfactory receptor family 2 subfamily AG member 20	protein coding gene	7	+	106464189	106465136	ENSMUSG00000073900
Olfr705	old symbol	MGI:3030539	Or2ag1	olfactory receptor family 2 subfamily AG member 1	protein coding gene	7	-	106472500	106473450	ENSMUSG00000109058
Olfr706	old symbol	MGI:3030540	Or2ag2	olfactory receptor family 2 subfamily AG member 2	protein coding gene	7	-	106485072	106486022	ENSMUSG00000109354
Olfr707	old symbol	MGI:3030541	Or2d3	olfactory receptor family 2 subfamily D member 3	protein coding gene	7	-	106490391	106491314	ENSMUSG00000069390
Olfr1532-ps1	old symbol	MGI:3031366	Or2d3b	olfactory receptor family 2 subfamily D member 3B	protein coding gene	7	+	106507332	106514330	ENSMUSG00000073899
Olfr709-ps1		No associated gene								
Olfr710	old symbol	MGI:3030544	Or2d4	olfactory receptor family 2 subfamily D member 4	protein coding gene	7	-	106543274	106547519	ENSMUSG00000045581
Olfr6	old symbol	MGI:104713	Or6b9	olfactory receptor family 6 subfamily B member 9	protein coding gene	7	-	106555191	106556141	ENSMUSG00000036647
Olfr711	old symbol	MGI:3030545	Or6b6	olfactory receptor family 6 subfamily B member 6	protein coding gene	7	-	106570575	106574658	ENSMUSG00000045013
Olfr2	human synonym	MGI:2177473	Or2h2	olfactory receptor family 2 subfamily H member 2	protein coding gene	17	-	37396083	37397128	ENSMUSG00000056600
Olfr2	human synonym	MGI:3030587	Or2h2b-ps1	olfactory receptor family 2 subfamily H member 2B, pseudogene 1	polymorphic pseudogene	17	-	37480602	37481537	ENSMUSG00000090556
Olfr2	human synonym	MGI:2177475	Or2h2c	olfactory receptor family 2 subfamily H member 2C	protein coding gene	17	-	37421934	37422872	ENSMUSG00000096477
Olfr2	old symbol	MGI:97432	Or6a2	olfactory receptor family 6 subfamily A member 2	protein coding gene	7	-	106600082	106601812	ENSMUSG00000070417
Olfr713	old symbol	MGI:3030547	Or10a5	olfactory receptor family 10 subfamily A member 5	protein coding gene	7	+	106635343	106636317	ENSMUSG00000073898
Olfr714	old symbol	MGI:3030548	Or10a2	olfactory receptor family 10 subfamily A member 2	protein coding gene	7	+	106673037	106673990	ENSMUSG00000049674
Olfr17	old symbol	MGI:109148	Or10a4	olfactory receptor family 10 subfamily A member 4	protein coding gene	7	+	106696674	106697621	ENSMUSG00000073897
Olfr715b	old symbol	MGI:3647188	Or2d2b	olfactory receptor family 2 subfamily D member 2B	protein coding gene	7	-	106705119	106706066	ENSMUSG00000062987
Olfr715	old symbol	MGI:3030549	Or2d2	olfactory receptor family 2 subfamily D member 2	protein coding gene	7	-	106727559	106728689	ENSMUSG00000060503
Olfr716	old symbol	MGI:3030550	Or2d36	olfactory receptor family 2 subfamily D member 36	protein coding gene	7	+	106746505	106747536	ENSMUSG00000073896
Olfr467	old symbol	MGI:3030301	Or5p5	olfactory receptor family 5 subfamily P member 5	protein coding gene	7	+	107413793	107414713	ENSMUSG00000066242
Olfr469	old symbol	MGI:3030303	Or5p50	olfactory receptor family 5 subfamily P member 50	protein coding gene	7	-	107421730	107422674	ENSMUSG00000095910
Olfr470	old symbol	MGI:3030304	Or5p51	olfactory receptor family 5 subfamily P member 51	protein coding gene	7	-	107443994	107444938	ENSMUSG00000109542
Olfr472	old symbol	MGI:3030306	Or5p52	olfactory receptor family 5 subfamily P member 52	protein coding gene	7	+	107501926	107502858	ENSMUSG00000073893
Olfr473	old symbol	MGI:3030307	Or5p53	olfactory receptor family 5 subfamily P member 53	protein coding gene	7	+	107532729	107533661	ENSMUSG00000095212
Olfr474	old symbol	MGI:3030308	Or5p54	olfactory receptor family 5 subfamily P member 54	protein coding gene	7	+	107553850	107554782	ENSMUSG00000094197
