Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Chr	Strand	Start	End
Tbc1d14	current symbol	MGI:1098708	Tbc1d14	TBC1 domain family, member 14	protein coding gene	5	-	36647948	36743611
D5Ertd579e	current symbol	MGI:1261849	D5Ertd579e	DNA segment, Chr 5, ERATO Doi 579, expressed	protein coding gene	5	-	36757829	36853368
Bloc1s4	current symbol	MGI:1929230	Bloc1s4	biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino	protein coding gene	5	-	36904722	36905994
Gm43701	current symbol	MGI:5663838	Gm43701	predicted gene 43701	lncRNA gene	5	+	36905962	36907781
Mrfap1	current symbol	MGI:1914818	Mrfap1	Morf4 family associated protein 1	protein coding gene	5	-	36952211	36954098
Man2b2	current symbol	MGI:1195262	Man2b2	mannosidase 2, alpha B2	protein coding gene	5	-	36964265	36987997
Ppp2r2c	current symbol	MGI:2442660	Ppp2r2c	protein phosphatase 2, regulatory subunit B, gamma	protein coding gene	5	+	37025857	37112422
Ppp2r2cos	current symbol	MGI:1918304	Ppp2r2cos	protein phosphatase 2, regulatory subunit B, gamma,  opposite strand	antisense lncRNA gene	5	-	37030939	37034223
Wfs1	current symbol	MGI:1328355	Wfs1	wolframin ER transmembrane glycoprotein	protein coding gene	5	-	37123448	37146326
Jakmip1	current symbol	MGI:1923321	Jakmip1	janus kinase and microtubule interacting protein 1	protein coding gene	5	+	37185679	37307951
Gm26647	current symbol	MGI:5477141	Gm26647	predicted gene, 26647	lncRNA gene	5	-	37195508	37198990
Gm1043	current symbol	MGI:2685889	Gm1043	predicted gene 1043	protein coding gene	5	+	37310473	37394287
Jakmip1.1		No associated gene							
Crmp1	current symbol	MGI:107793	Crmp1	collapsin response mediator protein 1	protein coding gene	5	+	37399402	37449507
Evc	current symbol	MGI:1890596	Evc	EvC ciliary complex subunit 1	protein coding gene	5	-	37446442	37494238
Evc2	current symbol	MGI:1915775	Evc2	EvC ciliary complex subunit 2	protein coding gene	5	+	37495843	37582399
Stk32b	current symbol	MGI:1927552	Stk32b	serine/threonine kinase 32B	protein coding gene	5	-	37604169	37874497
Cytl1	current symbol	MGI:2684993	Cytl1	cytokine-like 1	protein coding gene	5	+	37892863	37897164
Gm43763	current symbol	MGI:5663900	Gm43763	predicted gene 43763	lncRNA gene	5	+	37964650	37965422
Msx1	current symbol	MGI:97168	Msx1	msh homeobox 1	protein coding gene	5	-	37977835	37981929
Gm20052	current symbol	MGI:5012237	Gm20052	predicted gene, 20052	lncRNA gene	5	+	38051116	38055261
Gm40289	current symbol	MGI:5623174	Gm40289	predicted gene, 40289	lncRNA gene	5	+	38141037	38143414
Stx18	current symbol	MGI:1918366	Stx18	syntaxin 18	protein coding gene	5	+	38196086	38295109
Nsg1	current symbol	MGI:109149	Nsg1	neuron specific gene family member 1	protein coding gene	5	-	38294537	38317087
Zbtb49	current symbol	MGI:1922329	Zbtb49	zinc finger and BTB domain containing 49	protein coding gene	5	-	38347076	38377798
Lyar	current symbol	MGI:107470	Lyar	Ly1 antibody reactive clone	protein coding gene	5	+	38377815	38391650
Tmem128	current symbol	MGI:1913559	Tmem128	transmembrane protein 128	protein coding gene	5	+	38417529	38426978
Otop1	current symbol	MGI:2388363	Otop1	otopetrin 1	protein coding gene	5	+	38434748	38461560
Gm26560	current symbol	MGI:5477054	Gm26560	predicted gene, 26560	lncRNA gene	5	-	38474676	38478240
Drd5	current symbol	MGI:94927	Drd5	dopamine receptor D5	protein coding gene	5	+	38476852	38479866
4930487D11Rik	current symbol	MGI:1925422	4930487D11Rik	RIKEN cDNA 4930487D11 gene	lncRNA gene	5	+	38501778	38506540
Slc2a9	current symbol	MGI:2152844	Slc2a9	solute carrier family 2 (facilitated glucose transporter), member 9	protein coding gene	5	-	38506616	38660486
Wdr1	current symbol	MGI:1337100	Wdr1	WD repeat domain 1	protein coding gene	5	-	38684149	38720265
Zfp518b	current symbol	MGI:2140750	Zfp518b	zinc finger protein 518B	protein coding gene	5	-	38825827	38842169
Clnk	current symbol	MGI:1351468	Clnk	cytokine-dependent hematopoietic cell linker	protein coding gene	5	-	38863805	39034155
Clnkos	current symbol	MGI:1922786	Clnkos	cytokine-dependent hematopoietic cell linker, opposite strand	antisense lncRNA gene	5	+	38893326	38905240
Gm40293	current symbol	MGI:5623178	Gm40293	predicted gene, 40293	lncRNA gene	5	-	39411293	39464427
Gm40292	current symbol	MGI:5623177	Gm40292	predicted gene, 40292	lncRNA gene	5	+	39464463	39470638
Gm42524	current symbol	MGI:5662661	Gm42524	predicted gene 42524	lncRNA gene	5	+	39615440	39635022
4930513D17Rik	current symbol	MGI:1922345	4930513D17Rik	RIKEN cDNA 4930513D17 gene	lncRNA gene	5	-	39619092	39760917
Hs3st1	current symbol	MGI:1201606	Hs3st1	heparan sulfate (glucosamine) 3-O-sulfotransferase 1	protein coding gene	5	-	39771278	39802935
Gm35191	current symbol	MGI:5594350	Gm35191	predicted gene, 35191	lncRNA gene	5	-	40133014	40142971
Rab28	current symbol	MGI:1917285	Rab28	RAB28, member RAS oncogene family	protein coding gene	5	-	41782319	41865500
Nkx3-2	current symbol	MGI:108015	Nkx3-2	NK3 homeobox 2	protein coding gene	5	-	41918826	41921563
Bod1l	current symbol	MGI:2444804	Bod1l	biorientation of chromosomes in cell division 1-like	protein coding gene	5	-	41944881	42001658
Gm16223	current symbol	MGI:3648966	Gm16223	predicted gene 16223	protein coding gene	5	+	42225303	42374127
Gm43700	current symbol	MGI:5663837	Gm43700	predicted gene 43700	lncRNA gene	5	-	43183891	43195579
Gm42711	current symbol	MGI:5662848	Gm42711	predicted gene 42711	lncRNA gene	5	-	43197080	43201404
Gm7854	current symbol	MGI:3648234	Gm7854	predicted gene 7854	lncRNA gene	5	-	43309029	43392697
Cpeb2	current symbol	MGI:2442640	Cpeb2	cytoplasmic polyadenylation element binding protein 2	protein coding gene	5	+	43390513	43447067
Gm43020	current symbol	MGI:5663157	Gm43020	predicted gene 43020	lncRNA gene	5	-	43510390	43512602
Gm43699	current symbol	MGI:5663836	Gm43699	predicted gene 43699	lncRNA gene	5	+	43533790	43536980
Gm43021	current symbol	MGI:5663158	Gm43021	predicted gene 43021	lncRNA gene	5	+	43628035	43632196
C1qtnf7	current symbol	MGI:1925911	C1qtnf7	C1q and tumor necrosis factor related protein 7	protein coding gene	5	+	43672881	43776145
Gm15866	current symbol	MGI:3801874	Gm15866	predicted gene 15866	lncRNA gene	5	-	43713089	43730728
Cc2d2a	current symbol	MGI:1924487	Cc2d2a	coiled-coil and C2 domain containing 2A	protein coding gene	5	+	43819715	43898317
Fbxl5	current symbol	MGI:2152883	Fbxl5	F-box and leucine-rich repeat protein 5	protein coding gene	5	-	43901958	43939529
Gm42555	current symbol	MGI:5662692	Gm42555	predicted gene 42555	lncRNA gene	5	-	43965047	43966085
Bst1	current symbol	MGI:105370	Bst1	bone marrow stromal cell antigen 1	protein coding gene	5	+	43976235	44000810
Cd38	current symbol	MGI:107474	Cd38	CD38 antigen	protein coding gene	5	+	44026151	44069716
Gm16014	current symbol	MGI:3801812	Gm16014	predicted gene 16014	lncRNA gene	5	+	44033372	44034646
Gm16015	current symbol	MGI:3801811	Gm16015	predicted gene 16015	lncRNA gene	5	-	44066558	44067216
Gm7879		No associated gene							
Fgfbp1	current symbol	MGI:1096350	Fgfbp1	fibroblast growth factor binding protein 1	protein coding gene	5	-	44136200	44139121
Prom1	current symbol	MGI:1100886	Prom1	prominin 1	protein coding gene	5	-	44150962	44259374
Gm42716	current symbol	MGI:5662853	Gm42716	predicted gene 42716	lncRNA gene	5	-	44225540	44248196
Gm16401	current symbol	MGI:3648398	Gm16401	predicted gene 16401	lncRNA gene	5	+	44257784	44259857
Gm42428	current symbol	MGI:5662565	Gm42428	predicted gene 42428	lncRNA gene	5	+	44293962	44294263
Tapt1	current symbol	MGI:2683537	Tapt1	transmembrane anterior posterior transformation 1	protein coding gene	5	-	44332496	44383968
Gm42982	current symbol	MGI:5663119	Gm42982	predicted gene 42982	lncRNA gene	5	+	44377025	44381345
Gm42984	current symbol	MGI:5663121	Gm42984	predicted gene 42984	lncRNA gene	5	+	44383929	44400890
Gm36017	current symbol	MGI:5595176	Gm36017	predicted gene, 36017	lncRNA gene	5	-	44570135	44584934
Ldb2	current symbol	MGI:894670	Ldb2	LIM domain binding 2	protein coding gene	5	-	44629474	44957022
Gm43507	current symbol	MGI:5663644	Gm43507	predicted gene 43507	lncRNA gene	5	+	44798826	44819495
Gm3364	current symbol	MGI:3781542	Gm3364	predicted gene 3364	lncRNA gene	5	-	44858218	44864232
Gm42750	current symbol	MGI:5662887	Gm42750	predicted gene 42750	lncRNA gene	5	+	45022491	45034480
4930431F12Rik	current symbol	MGI:1923033	4930431F12Rik	RIKEN cDNA 4930431F12 gene	lncRNA gene	5	+	45123543	45136147
D5Ertd615e	current symbol	MGI:1277236	D5Ertd615e	DNA segment, Chr 5, ERATO Doi 615, expressed	lncRNA gene	5	-	45166513	45581742
Gm43303	current symbol	MGI:5663440	Gm43303	predicted gene 43303	lncRNA gene	5	-	45350011	45409271
Qdpr	current symbol	MGI:97836	Qdpr	quinoid dihydropteridine reductase	protein coding gene	5	-	45591374	45607571
Gm42413	current symbol	MGI:5648986	Gm42413	predicted gene, 42413	lncRNA gene	5	+	45591731	45607480
Clrn2	current symbol	MGI:3646230	Clrn2	clarin 2	protein coding gene	5	+	45611093	45621491
Lap3	current symbol	MGI:1914238	Lap3	leucine aminopeptidase 3	protein coding gene	5	+	45650716	45670033
Med28	current symbol	MGI:1914249	Med28	mediator complex subunit 28	protein coding gene	5	+	45677571	45686618
Fam184b	current symbol	MGI:2442958	Fam184b	family with sequence similarity 184, member B	protein coding gene	5	-	45687047	45796843
9630001P10Rik	current symbol	MGI:2441755	9630001P10Rik	RIKEN cDNA 9630001P10 gene	lncRNA gene	5	+	45796617	45802811
Ncapg	current symbol	MGI:1930197	Ncapg	non-SMC condensin I complex, subunit G	protein coding gene	5	+	45827261	45857888
Lcorl	current symbol	MGI:2651932	Lcorl	ligand dependent nuclear receptor corepressor-like	protein coding gene	5	-	45854523	46014957
4930405L22Rik	current symbol	MGI:1925356	4930405L22Rik	RIKEN cDNA 4930405L22 gene	lncRNA gene	5	-	46084164	46089751
Slit2	current symbol	MGI:1315205	Slit2	slit guidance ligand 2	protein coding gene	5	+	48140480	48465075
4930518C09Rik	current symbol	MGI:1922330	4930518C09Rik	RIKEN cDNA 4930518C09 gene	lncRNA gene	5	-	48160407	48163049
Gm20475	current symbol	MGI:5141940	Gm20475	predicted gene 20475	lncRNA gene	5	+	48163126	48165265
5730480H06Rik	current symbol	MGI:1917842	5730480H06Rik	RIKEN cDNA 5730480H06 gene	lncRNA gene	5	+	48552915	48571636
Kcnip4	current symbol	MGI:1933131	Kcnip4	Kv channel interacting protein 4	protein coding gene	5	-	48546844	49682249
Gm20700	current symbol	MGI:5313147	Gm20700	predicted gene 20700	lncRNA gene	5	+	48748231	48757336
Adgra3	current symbol	MGI:1917943	Adgra3	adhesion G protein-coupled receptor A3	protein coding gene	5	-	50117293	50216338
4930448I18Rik	current symbol	MGI:1921215	4930448I18Rik	RIKEN cDNA 4930448I18 gene	lncRNA gene	5	+	50308675	50313434
Gm36814	current symbol	MGI:5595973	Gm36814	predicted gene, 36814	lncRNA gene	5	-	50684281	50700932
Gm43016	current symbol	MGI:5663153	Gm43016	predicted gene 43016	lncRNA gene	5	+	50700984	50846563
Ppargc1a	current symbol	MGI:1342774	Ppargc1a	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha	protein coding gene	5	-	51611592	51725068
Gm43177	current symbol	MGI:5663314	Gm43177	predicted gene 43177	lncRNA gene	5	+	52274654	52275865
Dhx15	current symbol	MGI:1099786	Dhx15	DEAH-box helicase 15	protein coding gene	5	-	52307545	52347856
9230114K14Rik	current symbol	MGI:3041212	9230114K14Rik	RIKEN cDNA 9230114K14 gene	lncRNA gene	5	+	52348023	52355326
C130083M11Rik	current symbol	MGI:3041216	C130083M11Rik	RIKEN cDNA C130083M11 gene	lncRNA gene	5	-	52357326	52373775
Gm43179	current symbol	MGI:5663316	Gm43179	predicted gene 43179	lncRNA gene	5	-	52499428	52499702
Sod3	current symbol	MGI:103181	Sod3	superoxide dismutase 3, extracellular	protein coding gene	5	+	52521146	52527080
Ccdc149	current symbol	MGI:2685293	Ccdc149	coiled-coil domain containing 149	protein coding gene	5	-	52531993	52628863
Gm3519	current symbol	MGI:3781696	Gm3519	predicted gene 3519	lncRNA gene	5	+	52598501	52600594
Lgi2	current symbol	MGI:2180196	Lgi2	leucine-rich repeat LGI family, member 2	protein coding gene	5	-	52690859	52723689
Gm43685	current symbol	MGI:5663822	Gm43685	predicted gene 43685	lncRNA gene	5	+	52696173	52697421
8030423F21Rik	current symbol	MGI:2443206	8030423F21Rik	RIKEN cDNA 8030423F21 gene	lncRNA gene	5	-	52764892	52776353
Sepsecs	current symbol	MGI:1098791	Sepsecs	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase	protein coding gene	5	-	52797429	52827050
Pi4k2b	current symbol	MGI:1914323	Pi4k2b	phosphatidylinositol 4-kinase type 2 beta	protein coding gene	5	+	52898916	52926682
Zcchc4	current symbol	MGI:1926046	Zcchc4	zinc finger, CCHC domain containing 4	protein coding gene	5	+	52932751	52982007
Anapc4	current symbol	MGI:1098673	Anapc4	anaphase promoting complex subunit 4	protein coding gene	5	+	52991477	53024076
5033403H07Rik	current symbol	MGI:1923204	5033403H07Rik	RIKEN cDNA 5033403H07 gene	lncRNA gene	5	-	53130354	53149634
Gm30301	current symbol	MGI:5589460	Gm30301	predicted gene, 30301	lncRNA gene	5	+	53139379	53153095
Slc34a2	current symbol	MGI:1342284	Slc34a2	solute carrier family 34 (sodium phosphate), member 2	protein coding gene	5	+	53206695	53229006
Gm17182	current symbol	MGI:4938009	Gm17182	predicted gene 17182	lncRNA gene	5	-	53205029	53206530
Sel1l3	current symbol	MGI:1916941	Sel1l3	sel-1 suppressor of lin-12-like 3 (C. elegans)	protein coding gene	5	-	53264425	53370794
Smim20	current symbol	MGI:1913528	Smim20	small integral membrane protein 20	protein coding gene	5	+	53424448	53435882
Gm45495	current symbol	MGI:5791331	Gm45495	predicted gene 45495	lncRNA gene	5	+	53439152	53440851
Gm42745	current symbol	MGI:5662882	Gm42745	predicted gene 42745	lncRNA gene	5	-	53517998	53529116
Rbpj	current symbol	MGI:96522	Rbpj	recombination signal binding protein for immunoglobulin kappa J region	protein coding gene	5	+	53713121	53814787
Gm10441	current symbol	MGI:3641801	Gm10441	predicted gene 10441	lncRNA gene	5	-	53676602	53680073
Gm40304	current symbol	MGI:5623189	Gm40304	predicted gene, 40304	lncRNA gene	5	-	53703523	53704456
Cckar	current symbol	MGI:99478	Cckar	cholecystokinin A receptor	protein coding gene	5	-	53855827	53865046
Tbc1d19	current symbol	MGI:1914499	Tbc1d19	TBC1 domain family, member 19	protein coding gene	5	+	53966948	54061307
Stim2	current symbol	MGI:2151156	Stim2	stromal interaction molecule 2	protein coding gene	5	+	54155865	54278399
Gm10440	current symbol	MGI:3641803	Gm10440	predicted gene 10440	lncRNA gene	5	+	54507334	54515884
4932441J04Rik	current symbol	MGI:2441691	4932441J04Rik	RIKEN cDNA 4932441J04 gene	lncRNA gene	5	-	57727426	57875261
Pcdh7	current symbol	MGI:1860487	Pcdh7	protocadherin 7	protein coding gene	5	+	57875309	58290572
4930459L07Rik	current symbol	MGI:1925413	4930459L07Rik	RIKEN cDNA 4930459L07 gene	lncRNA gene	5	-	58600582	58610341
1700029E06Rik	current symbol	MGI:1919500	1700029E06Rik	RIKEN cDNA 1700029E06 gene	lncRNA gene	5	+	58610382	58612635
Gm43042	current symbol	MGI:5663179	Gm43042	predicted gene 43042	lncRNA gene	5	-	59727045	59731585
4933402J10Rik	current symbol	MGI:1918307	4933402J10Rik	RIKEN cDNA 4933402J10 gene	lncRNA gene	5	-	60120462	60143345
1700014F14Rik	current symbol	MGI:1924172	1700014F14Rik	RIKEN cDNA 1700014F14 gene	lncRNA gene	5	-	61098281	61102992
G6pd2	current symbol	MGI:105977	G6pd2	glucose-6-phosphate dehydrogenase 2	protein coding gene	5	+	61966186	61967820
Arap2	current symbol	MGI:2684416	Arap2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	protein coding gene	5	-	62759788	62923502
Dthd1	current symbol	MGI:4937018	Dthd1	death domain containing 1	protein coding gene	5	+	62969017	63045651
Nwd2	current symbol	MGI:1920464	Nwd2	NACHT and WD repeat domain containing 2	protein coding gene	5	+	63806446	63967889
0610040J01Rik	current symbol	MGI:1923511	0610040J01Rik	RIKEN cDNA 0610040J01 gene	protein coding gene	5	+	63969834	64056968
Rell1	current symbol	MGI:2140767	Rell1	RELT-like 1	protein coding gene	5	-	64066240	64126240
Gm15819	current symbol	MGI:3802175	Gm15819	predicted gene 15819	lncRNA gene	5	+	64081244	64082313
5830416I19Rik	current symbol	MGI:1922007	5830416I19Rik	RIKEN cDNA 5830416I19 gene	lncRNA gene	5	+	64202321	64207571
Pgm2	current symbol	MGI:97564	Pgm2	phosphoglucomutase 2	protein coding gene	5	+	64250293	64285694
Tbc1d1	current symbol	MGI:1889508	Tbc1d1	TBC1 domain family, member 1	protein coding gene	5	+	64313648	64508829
Gm43838	current symbol	MGI:5663975	Gm43838	predicted gene 43838	lncRNA gene	5	+	64517857	64520974
Gm43837	current symbol	MGI:5663974	Gm43837	predicted gene 43837	lncRNA gene	5	+	64540797	64543548
Gm31363	current symbol	MGI:5590522	Gm31363	predicted gene, 31363	lncRNA gene	5	+	64609244	64616441
1700027F09Rik	current symbol	MGI:1917249	1700027F09Rik	RIKEN cDNA 1700027F09 gene	lncRNA gene	5	-	64612156	64625285
C030018K13Rik	current symbol	MGI:1924632	C030018K13Rik	RIKEN cDNA C030018K13 gene	lncRNA gene	5	+	64634351	64641310
Gm3716	current symbol	MGI:3781892	Gm3716	predicted gene 3716	lncRNA gene	5	-	64751206	64768042
Gm42564	current symbol	MGI:5662701	Gm42564	predicted gene 42564	lncRNA gene	5	-	64792704	64794731
Gm42565	current symbol	MGI:5662702	Gm42565	predicted gene 42565	lncRNA gene	5	+	64793183	64794959
Gm26761	current symbol	MGI:5477255	Gm26761	predicted gene, 26761	lncRNA gene	5	-	64852804	64855864
Gm20033	current symbol	MGI:5012218	Gm20033	predicted gene, 20033	lncRNA gene	5	-	64850760	64899280
Klf3	current symbol	MGI:1342773	Klf3	Kruppel-like transcription factor 3 (basic)	protein coding gene	5	+	64960864	64990246
Tlr1	current symbol	MGI:1341295	Tlr1	toll-like receptor 1	protein coding gene	5	-	65082022	65090906
Tlr6	current symbol	MGI:1341296	Tlr6	toll-like receptor 6	protein coding gene	5	-	65109374	65117440
Fam114a1	current symbol	MGI:1915553	Fam114a1	family with sequence similarity 114, member A1	protein coding gene	5	+	65127414	65199229
Tmem156	current symbol	MGI:2685292	Tmem156	transmembrane protein 156	protein coding gene	5	-	65215558	65249524
Klhl5	current symbol	MGI:1919028	Klhl5	kelch-like 5	protein coding gene	5	+	65264894	65325490
Wdr19	current symbol	MGI:2443231	Wdr19	WD repeat domain 19	protein coding gene	5	+	65357039	65417758
