"mgi_symbol"	"ensembl_gene_id"	"chromosome_name"	"start_position"	"end_position"	"Feature.Type"
"Myom3"	"ENSMUSG00000037139"	"4"	135487026	135542875	"RNA"
"Myorg"	"ENSMUSG00000046312"	"4"	41495604	41503076	"RNA"
"Myoz2"	"ENSMUSG00000028116"	"3"	122799855	122828664	"RNA"
"Mysm1"	"ENSMUSG00000062627"	"4"	94830277	94867337	"RNA"
"N4bp2"	"ENSMUSG00000037795"	"5"	65920864	65987451	"RNA"
"N4bp2os"	"ENSMUSG00000106978"	"5"	65918334	65921722	"RNA"
"Naa11"	"ENSMUSG00000046000"	"5"	97530057	97540238	"RNA"
"Naa25"	"ENSMUSG00000042719"	"5"	121535999	121582441	"RNA"
"Naaa"	"ENSMUSG00000029413"	"5"	92405518	92426029	"RNA"
"Nadk"	"ENSMUSG00000029063"	"4"	155646835	155675458	"RNA"
"Nans"	"ENSMUSG00000028334"	"4"	46489248	46503632	"RNA"
"Napepld"	"ENSMUSG00000044968"	"5"	21867899	21906394	"RNA"
"Nasp"	"ENSMUSG00000028693"	"4"	116458249	116485138	"RNA"
"Nat8l"	"ENSMUSG00000048142"	"5"	34153328	34163260	"RNA"
"Naxe"	"ENSMUSG00000028070"	"3"	87963827	87965802	"RNA"
"Nbl1"	"ENSMUSG00000041120"	"4"	138809595	138820304	"RNA"
"Nbn"	"ENSMUSG00000028224"	"4"	15957925	15992589	"RNA"
"Ncapg"	"ENSMUSG00000015880"	"5"	45827261	45857888	"RNA"
"Ncbp1"	"ENSMUSG00000028330"	"4"	46138613	46172403	"RNA"
"Ncdn"	"ENSMUSG00000028833"	"4"	126637543	126647231	"RNA"
"Ncf1"	"ENSMUSG00000015950"	"5"	134248907	134258479	"RNA"
"Ncmap"	"ENSMUSG00000043924"	"4"	135096887	135125538	"RNA"
"Ncor2"	"ENSMUSG00000029478"	"5"	125094217	125256283	"RNA"
"Ndc1"	"ENSMUSG00000028614"	"4"	107224981	107273543	"RNA"
"Ndst3"	"ENSMUSG00000027977"	"3"	123319815	123484502	"RNA"
"Ndst4"	"ENSMUSG00000027971"	"3"	125197725	125522548	"RNA"
"Ndufaf4"	"ENSMUSG00000028261"	"4"	24898083	24905001	"RNA"
"Ndufaf6"	"ENSMUSG00000050323"	"4"	11051045	11076205	"RNA"
"Ndufb6"	"ENSMUSG00000071014"	"4"	40270591	40279421	"RNA"
"Ndufs5"	"ENSMUSG00000028648"	"4"	123606503	123611995	"RNA"
"Necab1"	"ENSMUSG00000040536"	"4"	14952245	15149794	"RNA"
"Necap2"	"ENSMUSG00000028923"	"4"	140793823	140805668	"RNA"
"Negr1"	"ENSMUSG00000040037"	"3"	156267431	157022082	"RNA"
"Nelfa"	"ENSMUSG00000029111"	"5"	34055260	34093757	"RNA"
"Nes"	"ENSMUSG00000004891"	"3"	87878385	87887758	"RNA"
"Neurog2"	"ENSMUSG00000027967"	"3"	127426784	127429280	"RNA"
"Nexn"	"ENSMUSG00000039103"	"3"	151942619	151971987	"RNA"
"Nfia"	"ENSMUSG00000028565"	"4"	97660971	98007111	"RNA"
"Nfib"	"ENSMUSG00000008575"	"4"	82208410	82623987	"RNA"
"Nfkb1"	"ENSMUSG00000028163"	"3"	135290416	135397308	"RNA"
"Nfx1"	"ENSMUSG00000028423"	"4"	40970906	41025993	"RNA"
"Nfxl1"	"ENSMUSG00000072889"	"5"	72670644	72717027	"RNA"
"Nfyc"	"ENSMUSG00000032897"	"4"	120614635	120688769	"RNA"
"Ngf"	"ENSMUSG00000027859"	"3"	102377235	102428329	"RNA"
"Nhlh2"	"ENSMUSG00000048540"	"3"	101917392	101922808	"RNA"
"Nipal1"	"ENSMUSG00000067219"	"5"	72805138	72828421	"RNA"
"Nipal3"	"ENSMUSG00000028803"	"4"	135172731	135222349	"RNA"
"Nipsnap2"	"ENSMUSG00000029432"	"5"	129802127	129835391	"RNA"
"Nipsnap3a"	"ENSMUSG00000015242"	"4"	52989272	53001162	"RNA"
"Nipsnap3b"	"ENSMUSG00000015247"	"4"	53011880	53022060	"RNA"
"Nkain1"	"ENSMUSG00000078532"	"4"	130297197	130339644	"RNA"
"Nkain3"	"ENSMUSG00000055761"	"4"	20118874	20778866	"RNA"
"Nkx1-1"	"ENSMUSG00000029112"	"5"	33588078	33591320	"RNA"
"Nkx3-2"	"ENSMUSG00000049691"	"5"	41918826	41921844	"RNA"
"Nkx6-1"	"ENSMUSG00000035187"	"5"	101806005	101812862	"RNA"
"Nmd3"	"ENSMUSG00000027787"	"3"	69629318	69663706	"RNA"
"Nmnat1"	"ENSMUSG00000028992"	"4"	149552029	149569659	"RNA"
"Nmu"	"ENSMUSG00000029236"	"5"	76481342	76511635	"RNA"
"Noa1"	"ENSMUSG00000036285"	"5"	77442029	77457931	"RNA"
"Noc2l"	"ENSMUSG00000095567"	"4"	156320376	156332073	"RNA"
"Noc4l"	"ENSMUSG00000033294"	"5"	110796284	110801283	"RNA"
"Nol6"	"ENSMUSG00000028430"	"4"	41114427	41124455	"RNA"
"Nol9"	"ENSMUSG00000028948"	"4"	152123778	152145951	"RNA"
"Nom1"	"ENSMUSG00000001569"	"5"	29639662	29662841	"RNA"
"Nop14"	"ENSMUSG00000036693"	"5"	34795880	34817492	"RNA"
"Nos1"	"ENSMUSG00000029361"	"5"	117919097	118096905	"RNA"
"Nos3"	"ENSMUSG00000028978"	"5"	24569808	24589472	"RNA"
"Notch2"	"ENSMUSG00000027878"	"3"	97920843	98057677	"RNA"
"Npffr2"	"ENSMUSG00000035528"	"5"	89675288	89731599	"RNA"
"Nphp4"	"ENSMUSG00000039577"	"4"	152561163	152647640	"RNA"
"Npnt"	"ENSMUSG00000040998"	"3"	132587506	132656052	"RNA"
"Nppa"	"ENSMUSG00000041616"	"4"	148085179	148086536	"RNA"
"Nppb"	"ENSMUSG00000029019"	"4"	148070245	148071662	"RNA"
"Npr1"	"ENSMUSG00000027931"	"3"	90357898	90373173	"RNA"
"Npr2"	"ENSMUSG00000028469"	"4"	43631935	43651244	"RNA"
"Nptx2"	"ENSMUSG00000059991"	"5"	144482712	144494288	"RNA"
"Npy2r"	"ENSMUSG00000028004"	"3"	82445690	82455391	"RNA"
"Nr0b2"	"ENSMUSG00000037583"	"4"	133280687	133283847	"RNA"
"Nr1h5"	"ENSMUSG00000048938"	"3"	102846974	102871449	"RNA"
"Nr4a3"	"ENSMUSG00000028341"	"4"	48045153	48086447	"RNA"
"Nras"	"ENSMUSG00000027852"	"3"	102965601	102975230	"RNA"
"Nrbp1"	"ENSMUSG00000029148"	"5"	31398208	31408910	"RNA"
"Nrd1"	"ENSMUSG00000053510"	"4"	108857852	108918974	"RNA"
"Nsd2"	"ENSMUSG00000057406"	"5"	33978069	34055319	"RNA"
"Nsg1"	"ENSMUSG00000029126"	"5"	38294536	38317251	"RNA"
"Nsmaf"	"ENSMUSG00000028245"	"4"	6396207	6454271	"RNA"
"Nsun4"	"ENSMUSG00000028706"	"4"	115890039	115911073	"RNA"
"Nsun5"	"ENSMUSG00000000916"	"5"	135398807	135405659	"RNA"
"Nsun7"	"ENSMUSG00000029206"	"5"	66417240	66455369	"RNA"
"Nt5c1a"	"ENSMUSG00000054958"	"4"	123095297	123110068	"RNA"
"Ntng1"	"ENSMUSG00000059857"	"3"	109687356	110051327	"RNA"
"Ntrk1"	"ENSMUSG00000028072"	"3"	87685551	87702469	"RNA"
"Nub1"	"ENSMUSG00000028954"	"5"	24890530	24915376	"RNA"
"Nudc"	"ENSMUSG00000028851"	"4"	133259853	133273307	"RNA"
"Nudt1"	"ENSMUSG00000036639"	"5"	140307411	140323892	"RNA"
"Nudt17"	"ENSMUSG00000028100"	"3"	96613383	96615878	"RNA"
"Nudt2"	"ENSMUSG00000028443"	"4"	41465151	41480926	"RNA"
"Nudt9"	"ENSMUSG00000029310"	"5"	104194172	104213245	"RNA"
"Nup210l"	"ENSMUSG00000027939"	"3"	90011439	90119355	"RNA"
"Nup54"	"ENSMUSG00000034826"	"5"	92563399	92583078	"RNA"
"Nupl2"	"ENSMUSG00000048439"	"5"	24369961	24389011	"RNA"
"Nupr1l"	"ENSMUSG00000095789"	"5"	129937381	129942630	"RNA"
"Nwd2"	"ENSMUSG00000090061"	"5"	63806445	63967889	"RNA"
"Nxpe5"	"ENSMUSG00000047592"	"5"	138224160	138251625	"RNA"
"Nyap1"	"ENSMUSG00000045348"	"5"	137728161	137739869	"RNA"
"Oas1a"	"ENSMUSG00000052776"	"5"	121034319	121045584	"RNA"
"Oas1c"	"ENSMUSG00000001166"	"5"	120938259	120950579	"RNA"
"Oas1d"	"ENSMUSG00000032623"	"5"	121052599	121059715	"RNA"
"Oas1e"	"ENSMUSG00000066867"	"5"	120924291	120933595	"RNA"
"Oas1f"	"ENSMUSG00000053765"	"5"	120985432	120996049	"RNA"
"Oas1g"	"ENSMUSG00000066861"	"5"	121014205	121025676	"RNA"
"Oas1h"	"ENSMUSG00000001168"	"5"	120999484	121011569	"RNA"
"Oas2"	"ENSMUSG00000032690"	"5"	120868398	120887918	"RNA"
"Oas3"	"ENSMUSG00000032661"	"5"	120891163	120915726	"RNA"
"Oasl1"	"ENSMUSG00000041827"	"5"	115061299	115075974	"RNA"
"Oasl2"	"ENSMUSG00000029561"	"5"	115034997	115050295	"RNA"
"Oaz3"	"ENSMUSG00000028141"	"3"	94339721	94351222	"RNA"
"Ociad1"	"ENSMUSG00000029152"	"5"	73450127	73471412	"RNA"
"Ociad2"	"ENSMUSG00000029153"	"5"	73479542	73498371	"RNA"
"Ocm"	"ENSMUSG00000029618"	"5"	143956622	143963488	"RNA"
"Odam"	"ENSMUSG00000009580"	"5"	88032888	88042033	"RNA"
"Odaph"	"ENSMUSG00000096035"	"5"	92135334	92143179	"RNA"
"Odf2l"	"ENSMUSG00000028256"	"3"	144824349	144859676	"RNA"
"Ogfod2"	"ENSMUSG00000023707"	"5"	124250360	124253546	"RNA"
"Olfm3"	"ENSMUSG00000027965"	"3"	114697727	114919371	"RNA"
"Olfml3"	"ENSMUSG00000027848"	"3"	103629538	103645317	"RNA"
"Oma1"	"ENSMUSG00000035069"	"4"	103171009	103229065	"RNA"
"Oog2"	"ENSMUSG00000066030"	"4"	143909941	143923504	"RNA"
"Oog3"	"ENSMUSG00000050810"	"4"	143884127	143889233	"RNA"
"Oog4"	"ENSMUSG00000047799"	"4"	143163734	143176894	"RNA"
"Oprd1"	"ENSMUSG00000050511"	"4"	131838037	131871797	"RNA"
"Orai1"	"ENSMUSG00000049686"	"5"	123153137	123168519	"RNA"
"Orai2"	"ENSMUSG00000039747"	"5"	136176313	136199567	"RNA"
"Orc1"	"ENSMUSG00000028587"	"4"	108436620	108472030	"RNA"
"Orc3"	"ENSMUSG00000040044"	"4"	34570796	34614944	"RNA"
"Orc5"	"ENSMUSG00000029012"	"5"	22691483	22755427	"RNA"
"Orm1"	"ENSMUSG00000039196"	"4"	63262797	63266400	"RNA"
"Orm2"	"ENSMUSG00000061540"	"4"	63280686	63284115	"RNA"
"Orm3"	"ENSMUSG00000028359"	"4"	63274399	63277748	"RNA"
"Osbpl9"	"ENSMUSG00000028559"	"4"	108918342	109059469	"RNA"
"Oscp1"	"ENSMUSG00000042616"	"4"	125952358	125985988	"RNA"
"Osgin2"	"ENSMUSG00000041153"	"4"	15997121	16013888	"RNA"
"Ost4"	"ENSMUSG00000038803"	"5"	31063229	31065132	"RNA"
"Ostc"	"ENSMUSG00000041084"	"3"	130489561	130503093	"RNA"
"Otof"	"ENSMUSG00000062372"	"5"	30524406	30619276	"RNA"
"Otol1"	"ENSMUSG00000027788"	"3"	69914946	69936041	"RNA"
"Otop1"	"ENSMUSG00000051596"	"5"	38433316	38461552	"RNA"
"Otud3"	"ENSMUSG00000041161"	"4"	138622690	138641256	"RNA"
"Otud6b"	"ENSMUSG00000040550"	"4"	14809498	14826587	"RNA"
"Otud7b"	"ENSMUSG00000038495"	"3"	96011839	96068446	"RNA"
"Ovgp1"	"ENSMUSG00000074340"	"3"	105881027	105894739	"RNA"
"Oxct2a"	"ENSMUSG00000076436"	"4"	123215668	123217427	"RNA"
"Oxct2b"	"ENSMUSG00000076438"	"4"	123010059	123011793	"RNA"
"P2rx2"	"ENSMUSG00000029503"	"5"	110487678	110491078	"RNA"
"P2rx4"	"ENSMUSG00000029470"	"5"	122845607	122867801	"RNA"
"P2rx7"	"ENSMUSG00000029468"	"5"	122781974	122829495	"RNA"
"P3h1"	"ENSMUSG00000028641"	"4"	119090112	119106172	"RNA"
"Pabpc4"	"ENSMUSG00000011257"	"4"	123156144	123192718	"RNA"
"Padi1"	"ENSMUSG00000025329"	"4"	140540294	140573089	"RNA"
"Padi2"	"ENSMUSG00000028927"	"4"	140633655	140679897	"RNA"
"Padi3"	"ENSMUSG00000025328"	"4"	140512676	140537959	"RNA"
"Padi4"	"ENSMUSG00000025330"	"4"	140473176	140501547	"RNA"
"Padi6"	"ENSMUSG00000040935"	"4"	140454666	140469954	"RNA"
"Pafah2"	"ENSMUSG00000037366"	"4"	134123631	134154724	"RNA"
"Paics"	"ENSMUSG00000029247"	"5"	77099154	77115356	"RNA"
"Pakap"	"ENSMUSG00000090053"	"4"	57434247	57712016	"RNA"
"Pakap"	"ENSMUSG00000089945"	"4"	57568179	57896982	"RNA"
"Pakap"	"ENSMUSG00000038729"	"4"	57717657	57896984	"RNA"
"Palmd"	"ENSMUSG00000033377"	"3"	116711907	116762636	"RNA"
"Pank4"	"ENSMUSG00000029056"	"4"	155048580	155065395	"RNA"
"Papolb"	"ENSMUSG00000074817"	"5"	142511593	142515831	"RNA"
"Pappa"	"ENSMUSG00000028370"	"4"	65042411	65275746	"RNA"
"Papss1"	"ENSMUSG00000028032"	"3"	131270529	131349432	"RNA"
"Paqr3"	"ENSMUSG00000055725"	"5"	97230188	97259455	"RNA"
"Paqr6"	"ENSMUSG00000041423"	"3"	88271891	88275848	"RNA"
"Paqr7"	"ENSMUSG00000037348"	"4"	134224008	134237546	"RNA"
"Park7"	"ENSMUSG00000028964"	"4"	150981590	150998894	"RNA"
"Parm1"	"ENSMUSG00000034981"	"5"	91665474	91774753	"RNA"
"Pars2"	"ENSMUSG00000043572"	"4"	106508266	106512479	"RNA"
"Patj"	"ENSMUSG00000061859"	"4"	98284022	98607840	"RNA"
"Pax5"	"ENSMUSG00000014030"	"4"	44524757	44710487	"RNA"
"Pax7"	"ENSMUSG00000028736"	"4"	139464373	139560839	"RNA"
"Paxip1"	"ENSMUSG00000002221"	"5"	27945078	27996689	"RNA"
"Pbxip1"	"ENSMUSG00000042613"	"3"	89344013	89358259	"RNA"
"Pcdh7"	"ENSMUSG00000029108"	"5"	57875309	58290572	"RNA"
"Pcgf3"	"ENSMUSG00000033623"	"5"	108609098	108654842	"RNA"
"Pclo"	"ENSMUSG00000061601"	"5"	14564932	14913473	"RNA"
"Pcolce"	"ENSMUSG00000029718"	"5"	137603365	137612046	"RNA"
"Pcsk9"	"ENSMUSG00000044254"	"4"	106299526	106321526	"RNA"
"Pdap1"	"ENSMUSG00000029623"	"5"	145065579	145077048	"RNA"
"Pdcd10"	"ENSMUSG00000027835"	"3"	75423797	75464163	"RNA"
"Pdcl2"	"ENSMUSG00000029235"	"5"	76459962	76479003	"RNA"
"Pde4b"	"ENSMUSG00000028525"	"4"	101944740	102464456	"RNA"
"Pde4dip"	"ENSMUSG00000038170"	"3"	97597140	97796023	"RNA"
"Pde5a"	"ENSMUSG00000053965"	"3"	122522596	122653023	"RNA"
"Pde6b"	"ENSMUSG00000029491"	"5"	108536257	108580263	"RNA"
"Pdgfa"	"ENSMUSG00000025856"	"5"	138961769	138983125	"RNA"
"Pdgfc"	"ENSMUSG00000028019"	"3"	80943723	81121347	"RNA"
"Pdgfra"	"ENSMUSG00000029231"	"5"	75312953	75358876	"RNA"
"Pdha2"	"ENSMUSG00000047674"	"3"	140915765	140918116	"RNA"
"Pdik1l"	"ENSMUSG00000050890"	"4"	134002313	134015206	"RNA"
"Pdlim5"	"ENSMUSG00000028273"	"3"	141945351	142101457	"RNA"
"Pdp1"	"ENSMUSG00000049225"	"4"	11958184	11966452	"RNA"
"Pdpn"	"ENSMUSG00000028583"	"4"	142994001	143026134	"RNA"
"Pds5a"	"ENSMUSG00000029202"	"5"	65763064	65855616	"RNA"
"Pdzk1"	"ENSMUSG00000038298"	"3"	96736600	96778242	"RNA"
"Pdzk1ip1"	"ENSMUSG00000028716"	"4"	114945905	114951096	"RNA"
"Pear1"	"ENSMUSG00000028073"	"3"	87655197	87731613	"RNA"
"Pebp1"	"ENSMUSG00000032959"	"5"	117420719	117425690	"RNA"
"Pef1"	"ENSMUSG00000028779"	"4"	129996351	130021928	"RNA"
"Penk"	"ENSMUSG00000045573"	"4"	4133531	4138819	"RNA"
"Per3"	"ENSMUSG00000028957"	"4"	151088109	151129122	"RNA"
"Perm1"	"ENSMUSG00000078486"	"4"	156300325	156305764	"RNA"
"Pex1"	"ENSMUSG00000005907"	"5"	3646066	3687232	"RNA"
"Pex10"	"ENSMUSG00000029047"	"4"	155151473	155156890	"RNA"
"Pex11b"	"ENSMUSG00000028102"	"3"	96542692	96552682	"RNA"
"Pex14"	"ENSMUSG00000028975"	"4"	149044992	149184333	"RNA"
"Pf4"	"ENSMUSG00000029373"	"5"	90920294	90921242	"RNA"
"Pgam5"	"ENSMUSG00000029500"	"5"	110406996	110417779	"RNA"
"Pgd"	"ENSMUSG00000028961"	"4"	149234448	149251228	"RNA"
"Pglyrp3"	"ENSMUSG00000042244"	"3"	91921890	91938889	"RNA"
"Pglyrp4"	"ENSMUSG00000042250"	"3"	90634213	90648824	"RNA"
"Pgm1"	"ENSMUSG00000025791"	"4"	99786611	99844491	"RNA"
"Pgm2"	"ENSMUSG00000029171"	"5"	64250293	64285694	"RNA"
"Phactr4"	"ENSMUSG00000066043"	"4"	132083234	132149800	"RNA"
"Phc2"	"ENSMUSG00000028796"	"4"	128548495	128646674	"RNA"
"Pheta1"	"ENSMUSG00000044134"	"5"	121987047	121992695	"RNA"
"Phf13"	"ENSMUSG00000047777"	"4"	152074090	152080715	"RNA"
"Phf24"	"ENSMUSG00000036062"	"4"	42916660	42944752	"RNA"
"Phgdh"	"ENSMUSG00000053398"	"3"	98220486	98247306	"RNA"
"Phkg1"	"ENSMUSG00000025537"	"5"	129892262	129927390	"RNA"
"Phox2b"	"ENSMUSG00000012520"	"5"	67251742	67256644	"RNA"
"Phtf1"	"ENSMUSG00000058388"	"3"	103875426	103931914	"RNA"
"Phtf1os"	"ENSMUSG00000089998"	"3"	103871852	103875897	"RNA"
"Phtf2"	"ENSMUSG00000039987"	"5"	20963661	21087122	"RNA"
"Pi4k2b"	"ENSMUSG00000029186"	"5"	52898916	52926682	"RNA"
"Pi4kb"	"ENSMUSG00000038861"	"3"	94882042	94914154	"RNA"
"Pias3"	"ENSMUSG00000028101"	"3"	96603700	96613386	"RNA"
"Pifo"	"ENSMUSG00000010136"	"3"	105904273	105921962	"RNA"
"Pigg"	"ENSMUSG00000029263"	"5"	108460475	108497221	"RNA"
"Pigk"	"ENSMUSG00000039047"	"3"	152419737	152686045	"RNA"
"Pigo"	"ENSMUSG00000028454"	"4"	43017635	43025819	"RNA"
"Pigv"	"ENSMUSG00000043257"	"4"	133387698	133399958	"RNA"
"Pik3cd"	"ENSMUSG00000039936"	"4"	149733625	149787028	"RNA"
"Pik3r3"	"ENSMUSG00000028698"	"4"	116078815	116160253	"RNA"
"Pilra"	"ENSMUSG00000046245"	"5"	137820214	137834543	"RNA"
"Pilrb1"	"ENSMUSG00000066684"	"5"	137850409	137856368	"RNA"
"Pilrb2"	"ENSMUSG00000066682"	"5"	137864089	137870077	"RNA"
"Pink1"	"ENSMUSG00000028756"	"4"	138040720	138053618	"RNA"
"Pip4p2"	"ENSMUSG00000028221"	"4"	14864076	14915176	"RNA"
"Pip5k1a"	"ENSMUSG00000028126"	"3"	94965841	95014241	"RNA"
"Pisd"	"ENSMUSG00000023452"	"5"	32893645	32942990	"RNA"
"Pithd1"	"ENSMUSG00000028669"	"4"	135702771	135714575	"RNA"
"Pitpnb"	"ENSMUSG00000050017"	"5"	111478629	111536225	"RNA"
"Pitpnm2"	"ENSMUSG00000029406"	"5"	124256753	124387823	"RNA"
"Pitpnm2os1"	"ENSMUSG00000090220"	"5"	124367788	124375200	"RNA"
"Pitpnm2os2"	"ENSMUSG00000089842"	"5"	124332970	124338409	"RNA"
"Pitx2"	"ENSMUSG00000028023"	"3"	128993527	129013240	"RNA"
"Piwil1"	"ENSMUSG00000029423"	"5"	128779588	128832538	"RNA"
"Pkd2"	"ENSMUSG00000034462"	"5"	104607316	104653685	"RNA"
"Pklr"	"ENSMUSG00000041237"	"3"	89043449	89054091	"RNA"
"Pkn2"	"ENSMUSG00000004591"	"3"	142496663	142587765	"RNA"
"Pla2g12a"	"ENSMUSG00000027999"	"3"	129672255	129689474	"RNA"
"Pla2g1b"	"ENSMUSG00000029522"	"5"	115604321	115612781	"RNA"
"Pla2g2c"	"ENSMUSG00000028750"	"4"	138452103	138473443	"RNA"
"Pla2g2d"	"ENSMUSG00000041202"	"4"	138503046	138509357	"RNA"
"Pla2g2e"	"ENSMUSG00000028751"	"4"	138605253	138610128	"RNA"
"Pla2g2f"	"ENSMUSG00000028749"	"4"	138477844	138484937	"RNA"
"Pla2g5"	"ENSMUSG00000041193"	"4"	138526555	138590793	"RNA"
"Plaa"	"ENSMUSG00000028577"	"4"	94455751	94491481	"RNA"
"Plac8"	"ENSMUSG00000029322"	"5"	100701591	100720111	"RNA"
"Plag1"	"ENSMUSG00000003282"	"4"	3900996	3938423	"RNA"
"Platr10"	"ENSMUSG00000099370"	"3"	75554748	75563101	"RNA"
"Platr16"	"ENSMUSG00000085101"	"4"	145136815	145176326	"RNA"
"Platr30"	"ENSMUSG00000097851"	"3"	96252603	96265796	"RNA"
"Platr9"	"ENSMUSG00000085824"	"4"	34906124	34911481	"RNA"
"Plb1"	"ENSMUSG00000029134"	"5"	32390052	32523864	"RNA"
"Plbd2"	"ENSMUSG00000029598"	"5"	120621347	120641690	"RNA"
"Plch2"	"ENSMUSG00000029055"	"4"	155067572	155141241	"RNA"
"Plcxd1"	"ENSMUSG00000064247"	"5"	110247835	110253819	"RNA"
"Plekhf2"	"ENSMUSG00000049969"	"4"	10988662	11007927	"RNA"
"Plekhg5"	"ENSMUSG00000039713"	"4"	152156955	152199857	"RNA"
"Plekhm2"	"ENSMUSG00000028917"	"4"	141353045	141392210	"RNA"
"Plekhn1"	"ENSMUSG00000078485"	"4"	156305913	156314174	"RNA"
"Plekho1"	"ENSMUSG00000015745"	"3"	95895741	95903313	"RNA"
"Plin2"	"ENSMUSG00000028494"	"4"	86566623	86588297	"RNA"
"Plk3"	"ENSMUSG00000028680"	"4"	116985852	116991160	"RNA"
"Plod1"	"ENSMUSG00000019055"	"4"	147994210	148021224	"RNA"
"Plod3"	"ENSMUSG00000004846"	"5"	137015873	137025502	"RNA"
"Plpp3"	"ENSMUSG00000028517"	"4"	105014544	105089961	"RNA"
"Plppr1"	"ENSMUSG00000063446"	"4"	49059273	49340259	"RNA"
"Plppr4"	"ENSMUSG00000044667"	"3"	117112788	117154525	"RNA"
"Plppr5"	"ENSMUSG00000033342"	"3"	117278733	117483156	"RNA"
"Plrg1"	"ENSMUSG00000027998"	"3"	82962829	82979662	"RNA"
"Pm20d2"	"ENSMUSG00000054659"	"4"	33174230	33189737	"RNA"
"Pmf1"	"ENSMUSG00000028066"	"3"	88301450	88317638	"RNA"
"Pmpcb"	"ENSMUSG00000029017"	"5"	21942139	21962150	"RNA"
"Pms2"	"ENSMUSG00000079109"	"5"	143846782	143870786	"RNA"
"Pmvk"	"ENSMUSG00000027952"	"3"	89361848	89376320	"RNA"
"Pnisr"	"ENSMUSG00000028248"	"4"	21847583	21876475	"RNA"
"Pnrc1"	"ENSMUSG00000040128"	"4"	33245423	33290163	"RNA"
"Pnrc2"	"ENSMUSG00000028675"	"4"	135598229	135601161	"RNA"
"Podn"	"ENSMUSG00000028600"	"4"	107871988	107953642	"RNA"
"Pogz"	"ENSMUSG00000038902"	"3"	94744878	94789637	"RNA"
"Pole"	"ENSMUSG00000007080"	"5"	110434172	110485340	"RNA"
"Pole3"	"ENSMUSG00000028394"	"4"	62440886	62443305	"RNA"
"Poln"	"ENSMUSG00000045102"	"5"	34164523	34326792	"RNA"
"Polr1e"	"ENSMUSG00000028318"	"4"	45018583	45036565	"RNA"
"Polr2b"	"ENSMUSG00000029250"	"5"	77457994	77497171	"RNA"
"Polr2j"	"ENSMUSG00000039771"	"5"	136145485	136151801	"RNA"
"Polr3c"	"ENSMUSG00000028099"	"3"	96618806	96634944	"RNA"
"Polr3gl"	"ENSMUSG00000028104"	"3"	96485188	96501497	"RNA"
"Pom121"	"ENSMUSG00000053293"	"5"	135404995	135423400	"RNA"
"Pomgnt1"	"ENSMUSG00000028700"	"4"	115981037	116017046	"RNA"
"Pop5"	"ENSMUSG00000060152"	"5"	115373895	115383410	"RNA"
"Pop7"	"ENSMUSG00000029715"	"5"	137499700	137500780	"RNA"
"Por"	"ENSMUSG00000005514"	"5"	135698887	135764180	"RNA"
"Pou3f1"	"ENSMUSG00000090125"	"4"	124550600	124554448	"RNA"
"Pou3f2"	"ENSMUSG00000095139"	"4"	22482780	22488366	"RNA"
"Ppa2"	"ENSMUSG00000028013"	"3"	133015871	133083996	"RNA"
"Ppargc1a"	"ENSMUSG00000029167"	"5"	51611592	51725068	"RNA"
"Ppat"	"ENSMUSG00000029246"	"5"	77061096	77099425	"RNA"
"Ppbp"	"ENSMUSG00000029372"	"5"	90916377	90917922	"RNA"
"Ppcs"	"ENSMUSG00000028636"	"4"	119275727	119279617	"RNA"
"Ppef2"	"ENSMUSG00000029410"	"5"	92374538	92404137	"RNA"
"Ppid"	"ENSMUSG00000027804"	"3"	79498649	79510957	"RNA"
"Ppie"	"ENSMUSG00000028651"	"4"	123020908	123033744	"RNA"
"Ppih"	"ENSMUSG00000060288"	"4"	119157207	119177743	"RNA"
"Ppm1g"	"ENSMUSG00000029147"	"5"	31360008	31378031	"RNA"
"Ppm1j"	"ENSMUSG00000002228"	"3"	104688372	104693334	"RNA"
"Ppm1l"	"ENSMUSG00000027784"	"3"	69224194	69468135	"RNA"
"Ppp1cb"	"ENSMUSG00000014956"	"5"	32616187	32674777	"RNA"
"Ppp1cc"	"ENSMUSG00000004455"	"5"	122296341	122313336	"RNA"
"Ppp1r35"	"ENSMUSG00000029725"	"5"	137777111	137778372	"RNA"
"Ppp1r8"	"ENSMUSG00000028882"	"4"	132554240	132570480	"RNA"
"Ppp2r2c"	"ENSMUSG00000029120"	"5"	37025857	37112422	"RNA"
"Ppp2r2cos"	"ENSMUSG00000087487"	"5"	37030939	37034223	"RNA"
"Ppp3ca"	"ENSMUSG00000028161"	"3"	136375885	136643488	"RNA"
"Ppp3r2"	"ENSMUSG00000028310"	"4"	49678747	49682024	"RNA"
"Ppt1"	"ENSMUSG00000028657"	"4"	122730035	122752968	"RNA"
"Pptc7"	"ENSMUSG00000038582"	"5"	122422428	122462344	"RNA"
"Pramel1"	"ENSMUSG00000041805"	"4"	143120998	143126730	"RNA"
"Pramel4"	"ENSMUSG00000073724"	"4"	143785696	143795897	"RNA"
"Pramel5"	"ENSMUSG00000036749"	"4"	143997203	144007058	"RNA"
"Prcc"	"ENSMUSG00000004895"	"3"	87766210	87792915	"RNA"
"Prdm13"	"ENSMUSG00000040478"	"4"	21677480	21685963	"RNA"
"Prdm16"	"ENSMUSG00000039410"	"4"	154400582	154721330	"RNA"
"Prdm16os"	"ENSMUSG00000085069"	"4"	154722033	154729181	"RNA"
