"mgi_symbol"	"ensembl_gene_id"	"chromosome_name"	"start_position"	"end_position"
"2864"	"Mtx2"	"ENSMUSG00000027099"	"2"	74656147	74708775
"2865"	"Muc15"	"ENSMUSG00000050808"	"2"	110551685	110569872
"2866"	"Mvb12b"	"ENSMUSG00000038740"	"2"	33619965	33777958
"2867"	"Mybl1"	"ENSMUSG00000025912"	"1"	9737640	9770434
"2868"	"Mybl2"	"ENSMUSG00000017861"	"2"	162896607	162926608
"2869"	"Mybpc3"	"ENSMUSG00000002100"	"2"	90948489	90966861
"2870"	"Mybph"	"ENSMUSG00000042451"	"1"	134121186	134128970
"2871"	"Myef2"	"ENSMUSG00000027201"	"2"	124926548	124965581
"2872"	"Myh7b"	"ENSMUSG00000074652"	"2"	155453132	155476227
"2873"	"Myl1"	"ENSMUSG00000061816"	"1"	66963454	66984563
"2874"	"Myl9"	"ENSMUSG00000067818"	"2"	156617340	156623578
"2875"	"Mylk2"	"ENSMUSG00000027470"	"2"	152753272	152764988
"2876"	"Mymk"	"ENSMUSG00000009214"	"2"	26951648	26962191
"2877"	"Mynn"	"ENSMUSG00000037730"	"3"	30656214	30674022
"2878"	"Myo1b"	"ENSMUSG00000018417"	"1"	51788924	51955230
"2879"	"Myo3a"	"ENSMUSG00000025716"	"2"	22232314	22508264
"2880"	"Myo3b"	"ENSMUSG00000042064"	"2"	69869470	70259542
"2881"	"Myoc"	"ENSMUSG00000026697"	"1"	162466724	162477262
"2882"	"Myocos"	"ENSMUSG00000091060"	"1"	162474762	162485788
"2883"	"Myog"	"ENSMUSG00000026459"	"1"	134217727	134220286
"2884"	"Myt1"	"ENSMUSG00000010505"	"2"	181405125	181469590
"2885"	"Naa15"	"ENSMUSG00000063273"	"3"	51322569	51383928
"2886"	"Naa20"	"ENSMUSG00000002728"	"2"	145744019	145758345
"2887"	"Naaladl2"	"ENSMUSG00000102758"	"3"	23852266	25198425
"2888"	"Nab1"	"ENSMUSG00000002881"	"1"	52496453	52539838
"2889"	"Nabp1"	"ENSMUSG00000026107"	"1"	51505021	51517584
"2890"	"Nacc2"	"ENSMUSG00000026932"	"2"	25945547	26013232
"2891"	"Naif1"	"ENSMUSG00000039164"	"2"	32340469	32346965
"2892"	"Nanp"	"ENSMUSG00000053916"	"2"	150871605	150881318
"2893"	"Napb"	"ENSMUSG00000027438"	"2"	148535905	148574387
"2894"	"Nat10"	"ENSMUSG00000027185"	"2"	103551601	103591615
"2895"	"Nav1"	"ENSMUSG00000009418"	"1"	135362318	135615843
"2896"	"Nbea"	"ENSMUSG00000027799"	"3"	55532616	56091122
"2897"	"Nbeal1"	"ENSMUSG00000073664"	"1"	60219758	60377487
"2898"	"Ncaph"	"ENSMUSG00000034906"	"2"	126945729	126975874
"2899"	"Nceh1"	"ENSMUSG00000027698"	"3"	27237114	27338757
"2900"	"Ncf2"	"ENSMUSG00000026480"	"1"	152675945	152712742
"2901"	"Nck2"	"ENSMUSG00000066877"	"1"	43483739	43609675
"2902"	"Nckap1"	"ENSMUSG00000027002"	"2"	80330856	80411724
"2903"	"Nckap5"	"ENSMUSG00000049690"	"1"	125841357	126758536
"2904"	"Ncl"	"ENSMUSG00000026234"	"1"	86272441	86287122
"2905"	"Ncoa2"	"ENSMUSG00000005886"	"1"	13209329	13444307
"2906"	"Ncoa3"	"ENSMUSG00000027678"	"2"	165834556	165915162
"2907"	"Ncoa5"	"ENSMUSG00000039804"	"2"	164842277	164876787
"2908"	"Ncoa6"	"ENSMUSG00000038369"	"2"	155232576	155315814
"2909"	"Ncs1"	"ENSMUSG00000062661"	"2"	31135835	31186001
"2910"	"Ncstn"	"ENSMUSG00000003458"	"1"	171893580	171910362
"2911"	"Ndor1"	"ENSMUSG00000115018"	"2"	25134831	25136875
"2912"	"Ndor1"	"ENSMUSG00000006471"	"2"	25134833	25146034
"2913"	"Ndor1"	"ENSMUSG00000115074"	"2"	25134875	25145398
"2914"	"Ndrg3"	"ENSMUSG00000027634"	"2"	156769265	156833976
"2915"	"Ndufa10"	"ENSMUSG00000026260"	"1"	92366732	92401582
"2916"	"Ndufa8"	"ENSMUSG00000026895"	"2"	35926338	35939418
"2917"	"Ndufaf1"	"ENSMUSG00000027305"	"2"	119485927	119493308
"2918"	"Ndufaf5"	"ENSMUSG00000027384"	"2"	140012569	140045609
"2919"	"Ndufb3"	"ENSMUSG00000026032"	"1"	58625543	58635123
"2920"	"Ndufb5"	"ENSMUSG00000027673"	"3"	32791139	32805715
"2921"	"Ndufc1"	"ENSMUSG00000037152"	"3"	51312098	51316409
"2922"	"Ndufs1"	"ENSMUSG00000025968"	"1"	63182755	63215992
"2923"	"Ndufs2"	"ENSMUSG00000013593"	"1"	171062422	171078957
"2924"	"Ndufs3"	"ENSMUSG00000005510"	"2"	90724978	90735171
"2925"	"Neb"	"ENSMUSG00000026950"	"2"	52026659	52268486
"2926"	"Nebl"	"ENSMUSG00000053702"	"2"	17348720	17736275
"2927"	"Necab3"	"ENSMUSG00000027489"	"2"	154386319	154400810
"2928"	"Nectin4"	"ENSMUSG00000006411"	"1"	171197667	171216166
"2929"	"Nek2"	"ENSMUSG00000026622"	"1"	191553556	191565162
"2930"	"Nek6"	"ENSMUSG00000026749"	"2"	38401655	38484618
"2931"	"Nek7"	"ENSMUSG00000026393"	"1"	138410613	138547879
"2932"	"Nelfb"	"ENSMUSG00000013465"	"2"	25089724	25101501
"2933"	"Nelfcd"	"ENSMUSG00000016253"	"2"	174257597	174269295
"2934"	"Nemp2"	"ENSMUSG00000043015"	"1"	52669862	52691078
"2935"	"Nenf"	"ENSMUSG00000037499"	"1"	191038986	191050391
"2936"	"Neu2"	"ENSMUSG00000079434"	"1"	87437611	87525567
"2937"	"Neu4"	"ENSMUSG00000034000"	"1"	93948173	93956056
"2938"	"Neurl2"	"ENSMUSG00000039873"	"2"	164672652	164675376
"2939"	"Neurl3"	"ENSMUSG00000047180"	"1"	36303678	36313760
"2940"	"Neurod1"	"ENSMUSG00000034701"	"2"	79282865	79287095
"2941"	"Nfasc"	"ENSMUSG00000026442"	"1"	132492428	132669535
"2942"	"Nfatc2"	"ENSMUSG00000027544"	"2"	168318330	168443577
"2943"	"Nfe2l2"	"ENSMUSG00000015839"	"2"	75505857	75534985
"2944"	"Nfs1"	"ENSMUSG00000027618"	"2"	155965559	155986106
"2945"	"Ngef"	"ENSMUSG00000026259"	"1"	87404556	87501592
"2946"	"Nhej1"	"ENSMUSG00000026162"	"1"	75006298	75101844
"2947"	"Nhlh1"	"ENSMUSG00000051251"	"1"	171879859	171885140
"2948"	"Nhlrc3"	"ENSMUSG00000042997"	"3"	53356004	53370753
"2949"	"Nif3l1"	"ENSMUSG00000026036"	"1"	58484310	58520975
"2950"	"Nifk"	"ENSMUSG00000026377"	"1"	118249569	118261552
"2951"	"Ninl"	"ENSMUSG00000068115"	"2"	150776439	150881302
"2952"	"Nit1"	"ENSMUSG00000013997"	"1"	171165576	171173214
"2953"	"Nkain4"	"ENSMUSG00000027574"	"2"	180576565	180596492
"2954"	"Nkx2-2"	"ENSMUSG00000027434"	"2"	147019466	147036163
"2955"	"Nkx2-2os"	"ENSMUSG00000086509"	"2"	147026003	147173601
"2956"	"Nkx2-4"	"ENSMUSG00000054160"	"2"	146925236	146927365
"2957"	"Nlgn1"	"ENSMUSG00000063887"	"3"	25480379	26386609
"2958"	"Nme7"	"ENSMUSG00000026575"	"1"	164131690	164265294
"2959"	"Nmi"	"ENSMUSG00000026946"	"2"	51838499	51863506
"2960"	"Nmnat2"	"ENSMUSG00000042751"	"1"	152830744	152995007
"2961"	"Nms"	"ENSMUSG00000067604"	"1"	38978230	38989357
"2962"	"Nmt2"	"ENSMUSG00000026643"	"2"	3285249	3329914
"2963"	"Nmur1"	"ENSMUSG00000026237"	"1"	86314025	86353950
"2964"	"Nnat"	"ENSMUSG00000067786"	"2"	157401998	157404442
"2965"	"Noct"	"ENSMUSG00000023087"	"3"	51131868	51159065
"2966"	"Nol4l"	"ENSMUSG00000061411"	"2"	153249382	153371891
"2967"	"Nop10"	"ENSMUSG00000027133"	"2"	112092271	112093614
"2968"	"Nop56"	"ENSMUSG00000027405"	"2"	130116350	130121233
"2969"	"Nop58"	"ENSMUSG00000026020"	"1"	59724130	59758203
"2970"	"Nos1ap"	"ENSMUSG00000038473"	"1"	170130237	170417430
"2971"	"Nostrin"	"ENSMUSG00000034738"	"2"	68966144	69019674
"2972"	"Notch1"	"ENSMUSG00000026923"	"2"	26347915	26406675
"2973"	"Noxa1"	"ENSMUSG00000036805"	"2"	24975679	24985161
"2974"	"Npas2"	"ENSMUSG00000026077"	"1"	39232812	39402317
"2975"	"Npbwr1"	"ENSMUSG00000033774"	"1"	5983926	5987617
"2976"	"Npdc1"	"ENSMUSG00000015094"	"2"	25289363	25299506
"2977"	"Npepl1"	"ENSMUSG00000039263"	"2"	173952142	173964863
"2978"	"Nphp1"	"ENSMUSG00000027378"	"2"	127582652	127630817
"2979"	"Nphs2"	"ENSMUSG00000026602"	"1"	156138297	156155605
"2980"	"Npl"	"ENSMUSG00000042684"	"1"	153378761	153425791
"2981"	"Nppc"	"ENSMUSG00000026241"	"1"	86594013	86598293
"2982"	"Nr1h3"	"ENSMUSG00000002108"	"2"	91014406	91033179
"2983"	"Nr1i3"	"ENSMUSG00000005677"	"1"	171041539	171048270
"2984"	"Nr4a2"	"ENSMUSG00000026826"	"2"	56996842	57014015
"2985"	"Nr5a1"	"ENSMUSG00000026751"	"2"	38582668	38604554
"2986"	"Nr5a1os"	"ENSMUSG00000087164"	"2"	38602688	38610650
"2987"	"Nr5a2"	"ENSMUSG00000026398"	"1"	136770309	136888186
"2988"	"Nr6a1"	"ENSMUSG00000063972"	"2"	38613382	38817700
"2989"	"Nr6a1os"	"ENSMUSG00000085201"	"2"	38713269	38742382
"2990"	"Nrarp"	"ENSMUSG00000078202"	"2"	25070770	25073351
"2991"	"Nron"	"ENSMUSG00000086484"	"2"	33695828	33703603
"2992"	"Nrp2"	"ENSMUSG00000025969"	"1"	62742444	62857854
"2993"	"Nrsn2"	"ENSMUSG00000059361"	"2"	152210675	152218558
"2994"	"Nsfl1c"	"ENSMUSG00000027455"	"2"	151336102	151353334
"2995"	"Nsl1"	"ENSMUSG00000062510"	"1"	190795209	190818671
"2996"	"Nsmf"	"ENSMUSG00000006476"	"2"	24944367	24952893
"2997"	"Nsun6"	"ENSMUSG00000026707"	"2"	14999942	15059880
"2998"	"Ntmt1"	"ENSMUSG00000026857"	"2"	30697838	30713045
"2999"	"Ntng2"	"ENSMUSG00000035513"	"2"	29084553	29143017
"3000"	"Ntsr1"	"ENSMUSG00000027568"	"2"	180141769	180186773
"3001"	"Nuak2"	"ENSMUSG00000009772"	"1"	132243864	132261226
"3002"	"Nucks1"	"ENSMUSG00000026434"	"1"	131838272	131864059
"3003"	"Nudt5"	"ENSMUSG00000025817"	"2"	5849830	5876706
"3004"	"Nudt6"	"ENSMUSG00000050174"	"3"	37459059	37474360
"3005"	"Nuf2"	"ENSMUSG00000026683"	"1"	169325503	169359033
"3006"	"Nup160"	"ENSMUSG00000051329"	"2"	90507559	90566672
"3007"	"Nup188"	"ENSMUSG00000052533"	"2"	30176409	30234278
"3008"	"Nup214"	"ENSMUSG00000001855"	"2"	31864448	31943987
"3009"	"Nup35"	"ENSMUSG00000026999"	"2"	80447580	80489250
"3010"	"Nusap1"	"ENSMUSG00000027306"	"2"	119448779	119481725
"3011"	"Nutm1"	"ENSMUSG00000041358"	"2"	112078293	112089636
"3012"	"Nvl"	"ENSMUSG00000026516"	"1"	180914703	180971769
"3013"	"Nxph2"	"ENSMUSG00000069132"	"2"	23211258	23291985
"3014"	"Nxt1"	"ENSMUSG00000036992"	"2"	148514521	148517947
"3015"	"Nyap2"	"ENSMUSG00000054976"	"1"	81054667	81319479
"3016"	"Obp2a"	"ENSMUSG00000062061"	"2"	25590055	25593338
"3017"	"Obp2b"	"ENSMUSG00000079539"	"2"	25627021	25630109
"3018"	"Obsl1"	"ENSMUSG00000026211"	"1"	75455954	75483096
"3019"	"Ocstamp"	"ENSMUSG00000027670"	"2"	165235680	165242325
"3020"	"Odf2"	"ENSMUSG00000026790"	"2"	29779233	29821758
"3021"	"Odr4"	"ENSMUSG00000006010"	"1"	150237056	150268831
"3022"	"Ogfr"	"ENSMUSG00000049401"	"2"	180231038	180237629
"3023"	"Ogfrl1"	"ENSMUSG00000026158"	"1"	23405505	23436853
"3024"	"Oip5"	"ENSMUSG00000072980"	"2"	119439993	119448950
"3025"	"Oip5os1"	"ENSMUSG00000085438"	"2"	119424757	119437983
"3026"	"Ola1"	"ENSMUSG00000027108"	"2"	72923145	73049268
"3027"	"Olah"	"ENSMUSG00000026645"	"2"	3343019	3398247
"3028"	"Olfm1"	"ENSMUSG00000026833"	"2"	28083004	28120748
"3029"	"Olfml2a"	"ENSMUSG00000046618"	"2"	38821990	38853765
"3030"	"Olfml2b"	"ENSMUSG00000038463"	"1"	170472101	170510358
"3031"	"Opn3"	"ENSMUSG00000026525"	"1"	175489987	175520342
"3032"	"Oprk1"	"ENSMUSG00000025905"	"1"	5658689	5676354
"3033"	"Oprl1"	"ENSMUSG00000027584"	"2"	181356809	181362778
"3034"	"Optc"	"ENSMUSG00000010311"	"1"	133824937	133835737
"3035"	"Optn"	"ENSMUSG00000026672"	"2"	5025453	5068862
"3036"	"Orc2"	"ENSMUSG00000026037"	"1"	58501930	58544268
"3037"	"Orc4"	"ENSMUSG00000026761"	"2"	48792836	48840289
"3038"	"Ormdl1"	"ENSMUSG00000026097"	"1"	53336254	53349468
"3039"	"Osbpl2"	"ENSMUSG00000039050"	"2"	179761099	179804473
"3040"	"Osbpl6"	"ENSMUSG00000042359"	"2"	76236852	76430991
"3041"	"Oser1"	"ENSMUSG00000035399"	"2"	163247742	163266617
"3042"	"Osgepl1"	"ENSMUSG00000026096"	"1"	53352783	53365502
"3043"	"Otor"	"ENSMUSG00000027416"	"2"	142920393	142923633
"3044"	"Otos"	"ENSMUSG00000044055"	"1"	92571940	92576563
"3045"	"Otud1"	"ENSMUSG00000043415"	"2"	19662563	19665394
"3046"	"Ovol2"	"ENSMUSG00000037279"	"2"	144147095	144174066
"3047"	"Oxt"	"ENSMUSG00000027301"	"2"	130418093	130418974
"3048"	"P2rx3"	"ENSMUSG00000027071"	"2"	84828927	84867806
"3049"	"P2ry1"	"ENSMUSG00000027765"	"3"	60910216	60916403
"3050"	"P2ry12"	"ENSMUSG00000036353"	"3"	59123693	59170292
"3051"	"P2ry13"	"ENSMUSG00000036362"	"3"	59115313	59118303
"3052"	"P2ry14"	"ENSMUSG00000036381"	"3"	59021276	59061039
"3053"	"Pabpc1l"	"ENSMUSG00000054582"	"2"	163867370	163892458
"3054"	"Pabpc4l"	"ENSMUSG00000090919"	"3"	46396632	46402654
"3055"	"Pacc1"	"ENSMUSG00000026627"	"1"	191058109	191083111
"3056"	"Pacsin3"	"ENSMUSG00000027257"	"2"	91086299	91095024
"3057"	"Pag1"	"ENSMUSG00000027508"	"3"	9752539	9898739
"3058"	"Pak6"	"ENSMUSG00000074923"	"2"	118493784	118528501
"3059"	"Pam"	"ENSMUSG00000026335"	"1"	97722839	98023371
"3060"	"Pamr1"	"ENSMUSG00000027188"	"2"	102380357	102473386
"3061"	"Panct2"	"ENSMUSG00000097814"	"1"	96798851	96835521
"3062"	"Pank2"	"ENSMUSG00000037514"	"2"	131104415	131141108
"3063"	"Pantr1"	"ENSMUSG00000060424"	"1"	42629754	42734584
"3064"	"Pantr2"	"ENSMUSG00000097063"	"1"	42746206	42752940
"3065"	"Pappa2"	"ENSMUSG00000073530"	"1"	158539297	158808060
"3066"	"Paqr8"	"ENSMUSG00000025931"	"1"	20960830	21009874
"3067"	"Pard3b"	"ENSMUSG00000052062"	"1"	61677983	62681443
"3068"	"Pard3bos1"	"ENSMUSG00000085842"	"1"	61806574	61890699
"3069"	"Pard3bos2"	"ENSMUSG00000085019"	"1"	62170354	62175268
"3070"	"Pard3bos3"	"ENSMUSG00000085400"	"1"	62495884	62538420
"3071"	"Pard6b"	"ENSMUSG00000044641"	"2"	167922924	167943123
"3072"	"Parp1"	"ENSMUSG00000026496"	"1"	180396489	180428819
"3073"	"Pask"	"ENSMUSG00000026274"	"1"	93236492	93271204
"3074"	"Patl2"	"ENSMUSG00000027233"	"2"	121950589	122016670
"3075"	"Paupar"	"ENSMUSG00000102424"	"2"	105488207	105491688
"3076"	"Pax1"	"ENSMUSG00000037034"	"2"	147203845	147235215
"3077"	"Pax3"	"ENSMUSG00000004872"	"1"	78077904	78173771
"3078"	"Pax6"	"ENSMUSG00000027168"	"2"	105499245	105527709
"3079"	"Pax6os1"	"ENSMUSG00000086029"	"2"	105366425	105500675
"3080"	"Pax8"	"ENSMUSG00000026976"	"2"	24310572	24365611
"3081"	"Paxx"	"ENSMUSG00000047617"	"2"	25345153	25351106
"3082"	"Pbx1"	"ENSMUSG00000052534"	"1"	167946933	168259839
"3083"	"Pbx3"	"ENSMUSG00000038718"	"2"	34061469	34263154
"3084"	"Pcdh10"	"ENSMUSG00000049100"	"3"	45332833	45390058
"3085"	"Pcdh18"	"ENSMUSG00000037892"	"3"	49697745	49711774
"3086"	"Pced1a"	"ENSMUSG00000037773"	"2"	130259167	130266621
"3087"	"Pcif1"	"ENSMUSG00000039849"	"2"	164721224	164736374
"3088"	"Pck1"	"ENSMUSG00000027513"	"2"	172994841	173001066
"3089"	"Pcmtd1"	"ENSMUSG00000051285"	"1"	7159144	7243852
"3090"	"Pcmtd2"	"ENSMUSG00000027589"	"2"	181479647	181499254
"3091"	"Pcna"	"ENSMUSG00000027342"	"2"	132091082	132095234
"3092"	"Pcp4l1"	"ENSMUSG00000038370"	"1"	171000831	171023837
"3093"	"Pcsk2"	"ENSMUSG00000027419"	"2"	143388076	143658205
"3094"	"Pcsk2os1"	"ENSMUSG00000086171"	"2"	143377396	143389757
"3095"	"Pcsk2os2"	"ENSMUSG00000087115"	"2"	143589503	143637885
"3096"	"Pdc"	"ENSMUSG00000006007"	"1"	150195168	150209657
"3097"	"Pdcd1"	"ENSMUSG00000026285"	"1"	93966027	93980278
"3098"	"Pdcl"	"ENSMUSG00000009030"	"2"	37240086	37249344
"3099"	"Pdcl3"	"ENSMUSG00000026078"	"1"	39024689	39036319
"3100"	"Pde11a"	"ENSMUSG00000075270"	"2"	75819485	76169118
"3101"	"Pde1a"	"ENSMUSG00000059173"	"2"	79664797	79959802
"3102"	"Pde6d"	"ENSMUSG00000026239"	"1"	86470716	86510351
"3103"	"Pde7a"	"ENSMUSG00000069094"	"3"	19277272	19365486
"3104"	"Pdhx"	"ENSMUSG00000010914"	"2"	102851420	102903858
"3105"	"Pdia3"	"ENSMUSG00000027248"	"2"	121244256	121269168
"3106"	"Pdk1"	"ENSMUSG00000006494"	"2"	71703568	71734202
"3107"	"Pdrg1"	"ENSMUSG00000027472"	"2"	152850810	152857347
"3108"	"Pdss1"	"ENSMUSG00000026784"	"2"	22785534	22830278
"3109"	"Pdyn"	"ENSMUSG00000027400"	"2"	129528485	129541764
"3110"	"Pea15a"	"ENSMUSG00000013698"	"1"	172024295	172034371
"3111"	"Pecr"	"ENSMUSG00000026189"	"1"	72298326	72323473
"3112"	"Per2"	"ENSMUSG00000055866"	"1"	91343704	91387046
"3113"	"Pet117"	"ENSMUSG00000098387"	"2"	144210916	144215641
"3114"	"Pex16"	"ENSMUSG00000027222"	"2"	92205021	92211562
"3115"	"Pex19"	"ENSMUSG00000003464"	"1"	171954322	171964060
"3116"	"Pex2"	"ENSMUSG00000040374"	"3"	5625248	5641299
"3117"	"Pex5l"	"ENSMUSG00000027674"	"3"	33003557	33197396
"3118"	"Pfdn2"	"ENSMUSG00000006412"	"1"	171173238	171186822
"3119"	"Pfdn4"	"ENSMUSG00000052033"	"2"	170338348	170361043
"3120"	"Pfkfb2"	"ENSMUSG00000026409"	"1"	130616919	130656990
"3121"	"Pfkfb3"	"ENSMUSG00000026773"	"2"	11476244	11558888
"3122"	"Pfn2"	"ENSMUSG00000027805"	"3"	57749316	57755500
"3123"	"Pgap1"	"ENSMUSG00000073678"	"1"	54512153	54596843
"3124"	"Pgrmc2"	"ENSMUSG00000049940"	"3"	41020761	41037481
"3125"	"Phactr3"	"ENSMUSG00000027525"	"2"	177760768	177980285
"3126"	"Phc3"	"ENSMUSG00000037652"	"3"	30953520	31023564
"3127"	"Phf19"	"ENSMUSG00000026873"	"2"	34783769	34804038
"3128"	"Phf20"	"ENSMUSG00000038116"	"2"	156038386	156151872
"3129"	"Phf21a"	"ENSMUSG00000058318"	"2"	92014451	92195011
"3130"	"Phf3"	"ENSMUSG00000048874"	"1"	30841420	30913002
"3131"	"Phgr1"	"ENSMUSG00000046804"	"2"	118603250	118608646
"3132"	"Phlda3"	"ENSMUSG00000041801"	"1"	135693857	135696874
"3133"	"Phlpp1"	"ENSMUSG00000044340"	"1"	106099482	106321980
"3134"	"Phospho2"	"ENSMUSG00000027088"	"2"	69619967	69630349
"3135"	"Phpt1"	"ENSMUSG00000036504"	"2"	25463442	25465236
"3136"	"Phyh"	"ENSMUSG00000026664"	"2"	4923830	4943541
"3137"	"Phyhd1"	"ENSMUSG00000079484"	"2"	30156215	30172161
"3138"	"Pi15"	"ENSMUSG00000067780"	"1"	17672125	17701163
"3139"	"Pid1"	"ENSMUSG00000045658"	"1"	84014017	84341901
"3140"	"Pigc"	"ENSMUSG00000026698"	"1"	161796755	161801004
"3141"	"Pigm"	"ENSMUSG00000050229"	"1"	172204113	172211666
"3142"	"Pign"	"ENSMUSG00000056536"	"1"	105446147	105591402
"3143"	"Pigr"	"ENSMUSG00000026417"	"1"	130754421	130779986
"3144"	"Pigt"	"ENSMUSG00000017721"	"2"	164339440	164350221
"3145"	"Pigu"	"ENSMUSG00000038383"	"2"	155120163	155199350
"3146"	"Pik3c2b"	"ENSMUSG00000026447"	"1"	132973405	133036425
"3147"	"Pik3ca"	"ENSMUSG00000027665"	"3"	32451820	32522635
"3148"	"Pikfyve"	"ENSMUSG00000025949"	"1"	65225842	65317854
"3149"	"Pin1rt1"	"ENSMUSG00000074997"	"2"	104544271	104546724
"3150"	"Pinc"	"ENSMUSG00000099877"	"1"	73429934	73446728
"3151"	"Pip4k2a"	"ENSMUSG00000026737"	"2"	18847066	19002937
"3152"	"Pip5kl1"	"ENSMUSG00000046854"	"2"	32464809	32473794
"3153"	"Pjvk"	"ENSMUSG00000075267"	"2"	76478820	76488900
"3154"	"Pkhd1"	"ENSMUSG00000043760"	"1"	20128003	20688288
"3155"	"Pkia"	"ENSMUSG00000027499"	"3"	7431729	7510426
"3156"	"Pkig"	"ENSMUSG00000035268"	"2"	163500306	163568078
"3157"	"Pkn3"	"ENSMUSG00000026785"	"2"	29967696	29981034
"3158"	"Pkp1"	"ENSMUSG00000026413"	"1"	135799133	135846945
"3159"	"Pkp4"	"ENSMUSG00000026991"	"2"	58991194	59185552
"3160"	"Pla2g4a"	"ENSMUSG00000056220"	"1"	149705369	149837041
"3161"	"Pla2g4b"	"ENSMUSG00000098488"	"2"	119863898	119873511
"3162"	"Pla2g4d"	"ENSMUSG00000070719"	"2"	120096076	120119678
"3163"	"Pla2g4e"	"ENSMUSG00000050211"	"2"	119996893	120075816
"3164"	"Pla2g4f"	"ENSMUSG00000046971"	"2"	120130438	120144646
"3165"	"Pla2r1"	"ENSMUSG00000054580"	"2"	60247887	60383652
"3166"	"Plagl2"	"ENSMUSG00000051413"	"2"	153069679	153083346
"3167"	"Platr1"	"ENSMUSG00000101061"	"1"	134363366	134367335
"3168"	"Platr12"	"ENSMUSG00000086730"	"1"	63239472	63247126
"3169"	"Platr14"	"ENSMUSG00000086454"	"2"	104389493	104401774
"3170"	"Platr15"	"ENSMUSG00000086563"	"2"	150546456	150548796
"3171"	"Platr22"	"ENSMUSG00000097448"	"1"	136623949	136653880
"3172"	"Platr23"	"ENSMUSG00000097229"	"1"	136549836	136552388
"3173"	"Platr26"	"ENSMUSG00000064263"	"2"	71549682	71561320
"3174"	"Platr27"	"ENSMUSG00000087547"	"2"	157437497	157439246
"3175"	"Platr29"	"ENSMUSG00000084816"	"2"	165818677	165827844
"3176"	"Platr3"	"ENSMUSG00000084762"	"2"	135488443	135493987
"3177"	"Platr4"	"ENSMUSG00000097639"	"3"	41415560	41447628
"3178"	"Platr5"	"ENSMUSG00000097398"	"1"	88682612	88683458
"3179"	"Platr8"	"ENSMUSG00000063751"	"2"	109732741	109743713
"3180"	"Plcb1"	"ENSMUSG00000051177"	"2"	134627987	135317178
"3181"	"Plcb2"	"ENSMUSG00000040061"	"2"	118537998	118558919
"3182"	"Plcb4"	"ENSMUSG00000039943"	"2"	135500931	135856513
"3183"	"Plcd4"	"ENSMUSG00000026173"	"1"	74582047	74606953
"3184"	"Plcg1"	"ENSMUSG00000016933"	"2"	160573220	160617680
"3185"	"Plch1"	"ENSMUSG00000036834"	"3"	63603655	63806893
"3186"	"Plcl1"	"ENSMUSG00000038349"	"1"	55445080	55793444
"3187"	"Pld1"	"ENSMUSG00000027695"	"3"	27992844	28187511
"3188"	"Pld5"	"ENSMUSG00000055214"	"1"	175789872	176102878
"3189"	"Plekha3"	"ENSMUSG00000002733"	"2"	76505625	76527172
"3190"	"Plekha6"	"ENSMUSG00000041757"	"1"	133091948	133231173
"3191"	"Plekhb2"	"ENSMUSG00000026123"	"1"	34889057	34918661
"3192"	"Plekhm3"	"ENSMUSG00000051344"	"1"	64825142	64995983
"3193"	"Plk4"	"ENSMUSG00000025758"	"3"	40754454	40771318
"3194"	"Plpp7"	"ENSMUSG00000051373"	"2"	31985540	32000832
"3195"	"Pltp"	"ENSMUSG00000017754"	"2"	164681438	164699631
"3196"	"Plxdc2"	"ENSMUSG00000026748"	"2"	16361115	16760650
"3197"	"Plxna2"	"ENSMUSG00000026640"	"1"	194300526	194499177
"3198"	"Pm20d1"	"ENSMUSG00000042251"	"1"	131725119	131749211
"3199"	"Pmepa1"	"ENSMUSG00000038400"	"2"	173066251	173118326
"3200"	"Pmepa1os"	"ENSMUSG00000087600"	"2"	173118467	173120221
"3201"	"Pmp2"	"ENSMUSG00000052468"	"3"	10244911	10248989
"3202"	"Pmpca"	"ENSMUSG00000026926"	"2"	26279351	26287134
"3203"	"Pms1"	"ENSMUSG00000026098"	"1"	53228346	53336177
"3204"	"Pnkd"	"ENSMUSG00000026179"	"1"	74324089	74392853
"3205"	"Pnpla7"	"ENSMUSG00000036833"	"2"	24866045	24944069
"3206"	"Pofut1"	"ENSMUSG00000046020"	"2"	153083453	153112167
"3207"	"Pogk"	"ENSMUSG00000040596"	"1"	166212191	166237432
"3208"	"Poglut2"	"ENSMUSG00000026047"	"1"	44145706	44157968
"3209"	"Polr1b"	"ENSMUSG00000027395"	"2"	128942915	128968514
"3210"	"Polr3f"	"ENSMUSG00000027427"	"2"	144369638	144383915
"3211"	"Polr3k"	"ENSMUSG00000038628"	"2"	181506130	181512623
"3212"	"Pomt1"	"ENSMUSG00000039254"	"2"	32126602	32145017
"3213"	"Postn"	"ENSMUSG00000027750"	"3"	54268530	54298458
"3214"	"Pou2f1"	"ENSMUSG00000026565"	"1"	165692723	165830247
"3215"	"Pou3f3"	"ENSMUSG00000045515"	"1"	42734085	42742336
"3216"	"Ppdpf"	"ENSMUSG00000016344"	"2"	180829040	180830564
"3217"	"Ppfia4"	"ENSMUSG00000026458"	"1"	134224521	134260666
"3218"	"Ppig"	"ENSMUSG00000042133"	"2"	69552889	69584356
"3219"	"Ppil3"	"ENSMUSG00000026035"	"1"	58470153	58484645
"3220"	"Ppip5k1"	"ENSMUSG00000033526"	"2"	121141042	121185877
